date,adm1_code,data,prediction,split,forecast_step
2022-07-11,900219,0.6113903997372933,0.5963140787224583,1,41
2022-07-12,900219,0.6124184266630169,0.6171483698946276,1,42
2022-07-13,900219,0.6431636374208166,0.6278279297934414,1,43
2022-07-14,900219,0.6231320643550089,0.6203177401313741,1,44
2022-07-15,900219,0.6294126134771545,0.6094314250390196,1,45
2022-07-16,900219,0.66388117656257,0.6143538958446866,1,46
2022-07-17,900219,0.6780320105376066,0.6230526537747256,1,47
2022-07-18,900219,0.6821275707781158,0.6168822417312019,1,48
2022-07-19,900219,0.6712096286953814,0.6157917199125681,1,49
2022-07-20,900219,0.6090087666069937,0.6221229116002209,1,50
2022-07-21,900219,0.6020104536434444,0.6254803657336504,1,51
2022-07-22,900219,0.6008696692669464,0.6466601694250083,1,52
2022-07-23,900219,0.5944567021864648,0.6907196269137483,1,53
2022-07-24,900219,0.6039372792673249,0.6547010433935043,1,54
2022-07-25,900219,0.6041774585248371,0.6337706541587562,1,55
2022-07-26,900219,0.5883403159355477,0.6078934319247108,1,56
2022-07-27,900219,0.5905503877809453,0.6162814988115914,1,57
2022-07-28,900219,0.5908516122227764,0.6128857576068102,1,58
2022-07-29,900219,0.5908513229175991,0.6339528257975708,1,59
2022-06-01,900220,0.6147115130149753,0.6288430150320969,1,1
2022-06-02,900220,0.6048237850070661,0.6217061104201475,1,2
2022-06-03,900220,0.6048255050897275,0.6111991249006388,1,3
2022-06-04,900220,0.5891904897329331,0.6124226413575553,1,4
2022-06-05,900220,0.5937166935514119,0.6130782360525804,1,5
2022-06-06,900220,0.5815752901594748,0.615198349492839,1,6
2022-06-07,900220,0.5702850516622564,0.6063045108004967,1,7
2022-06-08,900220,0.5611083704564319,0.5997490445014357,1,8
2022-06-09,900220,0.5801992329663745,0.5977001158338251,1,9
2022-06-10,900220,0.5851750665695817,0.6095595471732373,1,10
2022-06-11,900220,0.5768099583379256,0.6072546579193279,1,11
2022-06-12,900220,0.5779897310254231,0.5960929846596916,1,12
2022-06-13,900220,0.5452123995663055,0.5945305705111684,1,13
2022-06-14,900220,0.5204602952244829,0.6057086067523071,1,14
2022-06-15,900220,0.5192574036730981,0.5971353972120943,1,15
2022-06-16,900220,0.4954123174586793,0.5930370605980473,1,16
2022-06-17,900220,0.4733720548327295,0.5838166828005931,1,17
2022-06-18,900220,0.4826933845293902,0.5843128216626471,1,18
2022-06-19,900220,0.5110923798524704,0.5718518164040939,1,19
2022-06-20,900220,0.5166899175439476,0.5825850461993236,1,20
2022-06-21,900220,0.5159106429351661,0.5697996394940498,1,21
2022-06-22,900220,0.4799573853603138,0.5742255626639123,1,22
2022-06-23,900220,0.3856824948810525,0.5820454516701956,1,23
2022-06-24,900220,0.3883075095520558,0.5811070922799026,1,24
2022-06-25,900220,0.3938221285554703,0.5570029327929724,1,25
2022-06-26,900220,0.37346282316479,0.5833391594954471,1,26
2022-06-27,900220,0.3998142406447858,0.5684472078381593,1,27
2022-06-28,900220,0.3998152891679826,0.5785392816446635,1,28
2022-06-29,900220,0.39981308178418,0.5755404722605791,1,29
2022-06-30,900220,0.3918065602660736,0.5718611988156626,1,30
2022-07-01,900220,0.3979545555555306,0.5647344734968427,1,31
2022-07-02,900220,0.3780334565155948,0.5719410747162817,1,32
2022-07-03,900220,0.3910554222303765,0.5576959859799275,1,33
2022-07-04,900220,0.3710571954482314,0.5680853983735557,1,34
2022-07-05,900220,0.3978575586220988,0.5401163548297732,1,35
2022-07-06,900220,0.357797993062533,0.5355966779872939,1,36
2022-07-07,900220,0.3652203998623868,0.5312629083871591,1,37
2022-07-08,900220,0.3350029734570868,0.5234658911914319,1,38
2022-07-09,900220,0.3463086648651063,0.5343787654676115,1,39
2022-07-10,900220,0.349418402110345,0.5629335035237455,1,40
2022-07-11,900220,0.3494163167060137,0.5574923859266713,1,41
2022-07-12,900220,0.351984182120142,0.5645130620729073,1,42
2022-07-13,900220,0.3279023449336668,0.5427760275701812,1,43
2022-07-14,900220,0.3532029044095081,0.53839463803776,1,44
2022-07-15,900220,0.3726216815061669,0.5534483775869983,1,45
2022-07-16,900220,0.4122263708511046,0.5445311289317099,1,46
2022-07-17,900220,0.4110719374708164,0.5581419091766562,1,47
2022-07-18,900220,0.4236058001562801,0.5749492529304685,1,48
2022-07-19,900220,0.4533153871533344,0.5630537785914868,1,49
2022-07-20,900220,0.4557967507095584,0.5554713465088168,1,50
2022-07-21,900220,0.4492996801112841,0.5252402595418124,1,51
2022-07-22,900220,0.46295052317102,0.5777709398140062,1,52
2022-07-23,900220,0.4724072841354705,0.5616438796648597,1,53
2022-07-24,900220,0.4624987482585375,0.5511217798747214,1,54
2022-07-25,900220,0.4524006682309018,0.5663478745053614,1,55
2022-07-26,900220,0.4535777252552547,0.563805278748798,1,56
2022-07-27,900220,0.4454398504198035,0.5284470459634552,1,57
2022-07-28,900220,0.414643879782056,0.5365896973521695,1,58
2022-07-29,900220,0.4146439500612482,0.5126011554428926,1,59
2022-06-01,900221,0.3559771528046179,0.35357925321157035,1,1
2022-06-02,900221,0.3655347586317899,0.3711219805600803,1,2
2022-06-03,900221,0.3655340738811253,0.3943850804364214,1,3
2022-06-04,900221,0.3753226400253441,0.38242579845745733,1,4
2022-06-05,900221,0.3726400403396042,0.38493752267521203,1,5
2022-06-06,900221,0.3558560184636888,0.37724148602047025,1,6
2022-06-07,900221,0.3604385626680187,0.3671473519157976,1,7
2022-06-08,900221,0.3728462578977329,0.3618320651477235,1,8
2022-06-09,900221,0.3780864644141973,0.36879874143584146,1,9
2022-06-10,900221,0.3699683960336876,0.36244298321518625,1,10
2022-06-11,900221,0.3810586514880676,0.376645154160421,1,11
2022-06-12,900221,0.400449494550323,0.3674400208128107,1,12
2022-06-13,900221,0.4017787632260892,0.36655741818055787,1,13
2022-06-14,900221,0.3952363609064218,0.3593112310056129,1,14
2022-06-15,900221,0.4010011951796581,0.35965270873386046,1,15
2022-06-16,900221,0.3984170286336408,0.3487789430201815,1,16
2022-06-17,900221,0.398201552828282,0.33262528619422116,1,17
2022-06-18,900221,0.3981643257138106,0.33803419269214174,1,18
2022-06-19,900221,0.3950247961713378,0.3623690613889347,1,19
2022-06-20,900221,0.3913731480526751,0.34546558535239946,1,20
2022-06-21,900221,0.3849931373620427,0.34163174065908375,1,21
2022-06-22,900221,0.375438012565636,0.3411721364968155,1,22
2022-06-23,900221,0.3487493147867084,0.339175635271873,1,23
2022-06-24,900221,0.3528280863203936,0.3404330535761102,1,24
2022-06-25,900221,0.3555979473968532,0.34924902359138504,1,25
2022-06-26,900221,0.351457810046341,0.3539417380155515,1,26
2022-06-27,900221,0.3514566149507625,0.3670535899916313,1,27
2022-06-28,900221,0.3535135474611821,0.3418406220765907,1,28
2022-06-29,900221,0.3663979775265752,0.35910570162200517,1,29
2022-06-30,900221,0.3728418482671639,0.3580269289514938,1,30
2022-07-01,900221,0.3810580112453489,0.3416179090726657,1,31
2022-07-02,900221,0.4174972831265302,0.3390691281606385,1,32
2022-07-03,900221,0.402701326647737,0.3439182121580112,1,33
2022-07-04,900221,0.3962776496432695,0.356062261450512,1,34
2022-07-05,900221,0.3685599368586162,0.33906234264310664,1,35
2022-07-06,900221,0.3742143862684198,0.34518800678764705,1,36
2022-07-07,900221,0.4280594354782929,0.33578236571420095,1,37
2022-07-08,900221,0.4314532851810611,0.33029664889099936,1,38
2022-07-09,900221,0.4082579315543551,0.3700432858748213,1,39
2022-07-10,900221,0.3971296661599774,0.3439822566590184,1,40
2022-07-11,900221,0.3971282907343015,0.354949302502541,1,41
2022-07-12,900221,0.3853670751455932,0.34106681383074855,1,42
2022-07-13,900221,0.4619283012621242,0.3330253605677234,1,43
2022-07-14,900221,0.4314724827221191,0.32109068341504277,1,44
2022-07-15,900221,0.4913284298431956,0.3373686629347262,1,45
2022-07-16,900221,0.4802247248314145,0.3115774119397876,1,46
2022-07-17,900221,0.5151527963401666,0.34025818949828857,1,47
2022-07-18,900221,0.4970746282766268,0.3583988916277923,1,48
2022-07-19,900221,0.4301840508788606,0.33871922011587197,1,49
2022-07-20,900221,0.4187041085069237,0.34887089416395894,1,50
2022-07-21,900221,0.4403585789331727,0.3593511634386619,1,51
2022-07-22,900221,0.4262994789585356,0.37454830420777085,1,52
2022-07-23,900221,0.4372823839229759,0.3446020882227895,1,53
2022-07-24,900221,0.41200900756714,0.36608882680755395,1,54
2022-07-25,900221,0.4052516178645907,0.3325137947253949,1,55
2022-07-26,900221,0.4052490498030205,0.3052115857595433,1,56
2022-07-27,900221,0.4052523892947682,0.32596209997094694,1,57
2022-07-28,900221,0.4052522662152634,0.3445950755539923,1,58
2022-07-29,900221,0.4052485389755325,0.3274482232140503,1,59
2022-06-01,900222,0.4502107339068435,0.43292938209369025,1,1
2022-06-02,900222,0.4518082270388877,0.42707831400862406,1,2
2022-06-03,900222,0.4518047703056553,0.4446844113905978,1,3
2022-06-04,900222,0.4606109138770213,0.44315832995077786,1,4
2022-06-05,900222,0.4488258164020112,0.43542269419147567,1,5
2022-06-06,900222,0.4387304153137628,0.43597856717459543,1,6
2022-06-07,900222,0.434524362804539,0.4330958464667803,1,7
2022-06-08,900222,0.4276763534301026,0.42840127939455463,1,8
2022-06-09,900222,0.4218324755239071,0.4325993572526218,1,9
2022-06-10,900222,0.4224699286318926,0.439022107435726,1,10
2022-06-11,900222,0.3963943654656016,0.4403446209396788,1,11
2022-06-12,900222,0.4183042985249236,0.4383899029805819,1,12
2022-06-13,900222,0.4211196594985105,0.4297520339137845,1,13
2022-06-14,900222,0.4302186147947797,0.4256236730223291,1,14
2022-06-15,900222,0.420411407947817,0.42476405177506316,1,15
2022-06-16,900222,0.4224209660669632,0.4258396698583524,1,16
2022-06-17,900222,0.4236297309561831,0.4218562173406226,1,17
2022-06-18,900222,0.4196877802552242,0.43595395844781903,1,18
2022-06-19,900222,0.40639072184685,0.41670909686658697,1,19
2022-06-20,900222,0.4108414547885276,0.41783536907188235,1,20
2022-06-21,900222,0.3929594838646163,0.42383281567004866,1,21
2022-06-22,900222,0.3983868878452627,0.41511284504255547,1,22
2022-06-23,900222,0.4102153181879913,0.4076154335920653,1,23
2022-06-24,900222,0.3951301186030305,0.4001313881614366,1,24
2022-06-25,900222,0.3951306673896285,0.4086567732134486,1,25
2022-06-26,900222,0.3951319542157759,0.4045998971354,1,26
2022-06-27,900222,0.3951320574527999,0.4013860831918482,1,27
2022-06-28,900222,0.3951300283735106,0.4094911679095147,1,28
2022-06-29,900222,0.3951296880251699,0.4148246877863757,1,29
2022-06-30,900222,0.3903783553243604,0.4119320206002629,1,30
2022-07-01,900222,0.3903798366050028,0.41672409689645007,1,31
2022-07-02,900222,0.3435342416499707,0.44049861835386017,1,32
2022-07-03,900222,0.3333339916488075,0.424725752177473,1,33
2022-07-04,900222,0.3290462493135227,0.3995981162057927,1,34
2022-07-05,900222,0.302407533518291,0.4153309989820541,1,35
2022-07-06,900222,0.302650983384951,0.41114334346996523,1,36
2022-07-07,900222,0.3088252495568261,0.41081501625096295,1,37
2022-07-08,900222,0.3060642096962442,0.3967804432058831,1,38
2022-07-09,900222,0.3094579765901026,0.41726451615034343,1,39
2022-07-10,900222,0.2650893553129057,0.41858618402393216,1,40
2022-07-11,900222,0.2650909872953416,0.3972676201246027,1,41
2022-07-12,900222,0.2762666680615518,0.3737549741040651,1,42
2022-07-13,900222,0.2403847459178372,0.3887549661245493,1,43
2022-07-14,900222,0.1909176893459868,0.3940511342494705,1,44
2022-07-15,900222,0.2080994529299298,0.4049413445810175,1,45
2022-07-16,900222,0.2370444289398331,0.40682346167113653,1,46
2022-07-17,900222,0.2216508854420361,0.3882735901656186,1,47
2022-07-18,900222,0.2288535059916981,0.3801269972807461,1,48
2022-07-19,900222,0.2479666855084552,0.37680825027598286,1,49
2022-07-20,900222,0.1875023036870329,0.3726609394247141,1,50
2022-07-21,900222,0.247059473705913,0.3644925654074155,1,51
2022-07-22,900222,0.2470584807908546,0.38102199495172084,1,52
2022-07-23,900222,0.2643669979247527,0.37891832739536024,1,53
2022-07-24,900222,0.3079883705737674,0.3850445709751228,1,54
2022-07-25,900222,0.2764501132451136,0.3736212734945826,1,55
2022-07-26,900222,0.267362441719697,0.3729011832766482,1,56
2022-07-27,900222,0.2792177271141916,0.3777585607918458,1,57
2022-07-28,900222,0.2888214074141037,0.39535710365688514,1,58
2022-07-29,900222,0.2888211020437217,0.38921807373855755,1,59
2022-06-01,900223,0.436772176116863,0.43453503955249057,1,1
2022-06-02,900223,0.4355306916598687,0.43256735155649195,1,2
2022-06-03,900223,0.4355283064254356,0.433087281077508,1,3
2022-06-04,900223,0.4461096091872479,0.4351879539022896,1,4
2022-06-05,900223,0.4552584158602844,0.43301022876757855,1,5
2022-06-06,900223,0.4540228123051666,0.4283480008703373,1,6
2022-06-07,900223,0.4398402569811573,0.4213937191121927,1,7
2022-06-08,900223,0.4446086329071895,0.4086053885426799,1,8
2022-06-09,900223,0.4286752647907281,0.40508193558355393,1,9
2022-06-10,900223,0.4162937415675379,0.39005881921267016,1,10
2022-06-11,900223,0.4262183911361718,0.3911168796913472,1,11
2022-06-12,900223,0.4368455618547425,0.3870492024184365,1,12
2022-06-13,900223,0.4295191313511956,0.3875457207174413,1,13
2022-06-14,900223,0.4576670638889067,0.38420167685095663,1,14
2022-06-15,900223,0.4708110671407262,0.3844868217940626,1,15
2022-06-16,900223,0.4539586312113267,0.39998835357173973,1,16
2022-06-17,900223,0.4638805526730348,0.38912717977063394,1,17
2022-06-18,900223,0.4609830755027127,0.3703751230651454,1,18
2022-06-19,900223,0.4764356898222084,0.37362361247129516,1,19
2022-06-20,900223,0.4651752063034975,0.37318766658666647,1,20
2022-06-21,900223,0.435191738888182,0.37714971443689715,1,21
2022-06-22,900223,0.4536313676070959,0.376507403281804,1,22
2022-06-23,900223,0.462751620529746,0.3667674325077773,1,23
2022-06-24,900223,0.4627487942053232,0.36488236434582766,1,24
2022-06-25,900223,0.4627547972776932,0.37187513932782,1,25
2022-06-26,900223,0.462751959700839,0.3844220476516784,1,26
2022-06-27,900223,0.4627497708213009,0.3801897547560911,1,27
2022-06-28,900223,0.4627536051085008,0.3848019861956725,1,28
2022-06-29,900223,0.4627484781214928,0.3953111622164631,1,29
2022-06-30,900223,0.4626798611721597,0.3785472645335457,1,30
2022-07-01,900223,0.4626808538787472,0.3793609228430721,1,31
2022-07-02,900223,0.4534998201645147,0.37058244476224034,1,32
2022-07-03,900223,0.4580502461726353,0.36377462981599984,1,33
2022-07-04,900223,0.4593287019967308,0.3450550313087945,1,34
2022-07-05,900223,0.4006772748283411,0.3626386846714945,1,35
2022-07-06,900223,0.3533987256609463,0.35986204048263315,1,36
2022-07-07,900223,0.373067565032578,0.35720794299817166,1,37
2022-07-08,900223,0.367183937406915,0.35573267757218674,1,38
2022-07-09,900223,0.36966198532297,0.37432927263101723,1,39
2022-07-10,900223,0.365799141948406,0.36891883947118953,1,40
2022-07-11,900223,0.365801408388568,0.3636816420861083,1,41
2022-07-12,900223,0.3745386471890464,0.3484219598112956,1,42
2022-07-13,900223,0.3702354245202169,0.3919612445192945,1,43
2022-07-14,900223,0.3810262064968425,0.37757125599469105,1,44
2022-07-15,900223,0.3044621485885244,0.3659142763911606,1,45
2022-07-16,900223,0.2975658746430381,0.35512099532846414,1,46
2022-07-17,900223,0.3374903782394053,0.3614992837239148,1,47
2022-07-18,900223,0.3302615917674059,0.3769871527650024,1,48
2022-07-19,900223,0.4063717915751416,0.388684927805353,1,49
2022-07-20,900223,0.4155977510913812,0.35354522288247514,1,50
2022-07-21,900223,0.4822418032478804,0.32499216921253626,1,51
2022-07-22,900223,0.4751236847173938,0.3261598600106602,1,52
2022-07-23,900223,0.4719947656487185,0.3258922909012928,1,53
2022-07-24,900223,0.4789164247555053,0.3497253976861368,1,54
2022-07-25,900223,0.4665143323835275,0.34563981669831534,1,55
2022-07-26,900223,0.4620430433573927,0.3247892193135345,1,56
2022-07-27,900223,0.4674530341796551,0.324261268895325,1,57
2022-07-28,900223,0.4493778750595908,0.317602782818545,1,58
2022-07-29,900223,0.4493788933370504,0.32145040935045527,1,59
2022-06-01,900224,0.5163624644348703,0.5304405494790101,1,1
2022-06-02,900224,0.5120890148155175,0.5315249408171323,1,2
2022-06-03,900224,0.5120882686719631,0.5288960256433769,1,3
2022-06-04,900224,0.510241371277734,0.5154084811665814,1,4
2022-06-05,900224,0.5050249465656901,0.5205956739275935,1,5
2022-06-06,900224,0.4934073432119506,0.5231579643803961,1,6
2022-06-07,900224,0.4692599777604034,0.5291132561353629,1,7
2022-06-08,900224,0.462331515203525,0.5239976442031559,1,8
2022-06-09,900224,0.4639955417016911,0.5300506762104333,1,9
2022-06-10,900224,0.4606826584295044,0.5263705443077442,1,10
2022-06-11,900224,0.459460487781678,0.5280900537457349,1,11
2022-06-12,900224,0.4720199776784178,0.5319322743398586,1,12
2022-06-13,900224,0.4657326772733404,0.526019406837865,1,13
2022-06-14,900224,0.4387729810851734,0.5291477231872685,1,14
2022-06-15,900224,0.4548134246122803,0.5184034803274874,1,15
2022-06-16,900224,0.4584325344721995,0.5171230649131598,1,16
2022-06-17,900224,0.4506682836984525,0.5140429638000105,1,17
2022-06-18,900224,0.4418660201848093,0.5151296871098038,1,18
2022-06-19,900224,0.470188761966845,0.5232959526860717,1,19
2022-06-20,900224,0.4820043126831027,0.5232828915440229,1,20
2022-06-21,900224,0.4747501178164422,0.5251070431687079,1,21
2022-06-22,900224,0.4279354107436692,0.5223736342459406,1,22
2022-06-23,900224,0.3643459076285085,0.5284269414338651,1,23
2022-06-24,900224,0.3698840932765393,0.5341728816252449,1,24
2022-06-25,900224,0.3815248648355004,0.5292955134626608,1,25
2022-06-26,900224,0.391043486549249,0.5359447809842546,1,26
2022-06-27,900224,0.3941656645685207,0.5455945192572389,1,27
2022-06-28,900224,0.3941643013490285,0.5415438561825235,1,28
2022-06-29,900224,0.3941618836241682,0.52585583028788,1,29
2022-06-30,900224,0.3932151283087662,0.5133544075515315,1,30
2022-07-01,900224,0.4061956502138308,0.5365628625786747,1,31
2022-07-02,900224,0.384272163491707,0.5358305400086696,1,32
2022-07-03,900224,0.3938996444515688,0.5230059127364488,1,33
2022-07-04,900224,0.3859676053369519,0.5160802284242265,1,34
2022-07-05,900224,0.390033431979174,0.5229494039412411,1,35
2022-07-06,900224,0.3872160742349835,0.5260758731838318,1,36
2022-07-07,900224,0.4352092462805956,0.5073645778717137,1,37
2022-07-08,900224,0.4316353309458426,0.5082971682158435,1,38
2022-07-09,900224,0.441128270557808,0.5213550894022634,1,39
2022-07-10,900224,0.4476913283908528,0.5202552452604963,1,40
2022-07-11,900224,0.4476928461826738,0.5120072496937604,1,41
2022-07-12,900224,0.4531067710270339,0.5299100241337884,1,42
2022-07-13,900224,0.4296555623130427,0.5249005444089903,1,43
2022-07-14,900224,0.4122500412793475,0.5204436461279855,1,44
2022-07-15,900224,0.453228273787721,0.518801721546025,1,45
2022-07-16,900224,0.4535404085441293,0.5064361720599841,1,46
2022-07-17,900224,0.4511080393446867,0.5367438909093756,1,47
2022-07-18,900224,0.4775598846846133,0.5432391436426482,1,48
2022-07-19,900224,0.5157537138428895,0.5125795772609056,1,49
2022-07-20,900224,0.46223323269243,0.5224225948881371,1,50
2022-07-21,900224,0.4412844422292857,0.508865596153486,1,51
2022-07-22,900224,0.4588306987895247,0.5171504200751034,1,52
2022-07-23,900224,0.4787758416441027,0.5147999037441837,1,53
2022-07-24,900224,0.4782882930410935,0.5142234178307914,1,54
2022-07-25,900224,0.4569751160199627,0.514180555825734,1,55
2022-07-26,900224,0.4594620010155836,0.5295556297190622,1,56
2022-07-27,900224,0.4534675831631311,0.49920261175997827,1,57
2022-07-28,900224,0.4335669928868655,0.5262943027587565,1,58
2022-07-29,900224,0.4335680794646747,0.5100075707742034,1,59
2022-06-01,900225,0.6429440890537954,0.6207064092748602,1,1
2022-06-02,900225,0.6365659536702036,0.6245246555525428,1,2
2022-06-03,900225,0.6365640320651689,0.6135380453107359,1,3
2022-06-04,900225,0.6439000744903898,0.6210316939439652,1,4
2022-06-05,900225,0.6303566931835812,0.6181025147984389,1,5
2022-06-06,900225,0.6168846179887824,0.6178908859033143,1,6
2022-06-07,900225,0.6064392181172062,0.6227874421402949,1,7
2022-06-08,900225,0.6111862562968293,0.6220593511762385,1,8
2022-06-09,900225,0.6169027829125356,0.6044371124637777,1,9
2022-06-10,900225,0.6082856663527594,0.6113727378886513,1,10
2022-06-11,900225,0.6025021123354484,0.6092577347541366,1,11
2022-06-12,900225,0.5916679768423458,0.6031746416532462,1,12
2022-06-13,900225,0.5973551788570372,0.59853910406263,1,13
2022-06-14,900225,0.5932451044748712,0.6091005852459719,1,14
2022-06-15,900225,0.5799784133984531,0.6078267409865108,1,15
2022-06-16,900225,0.5879889870763302,0.6125489852436318,1,16
2022-06-17,900225,0.5708864798393117,0.6023513492880179,1,17
2022-06-18,900225,0.5547875140518846,0.6108891445972158,1,18
2022-06-19,900225,0.538431159258259,0.6159254287902289,1,19
2022-06-20,900225,0.5362308489181461,0.5989791872983816,1,20
2022-06-21,900225,0.5414832753470219,0.5879649921245507,1,21
2022-06-22,900225,0.5246092450870893,0.6027723119193452,1,22
2022-06-23,900225,0.5336901957633455,0.5865574699569481,1,23
2022-06-24,900225,0.5336878102223476,0.5755497846022923,1,24
