,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,PEWI,PEWI,PEWI,PEWI,PEWI,PEWI,PEWI,PEWI,PEWI,rainfall,rainfall,rainfall,rainfall,rainfall,rainfall,rainfall,rainfall,rainfall,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,NDVI,NDVI,NDVI,NDVI,NDVI,NDVI,NDVI,NDVI,NDVI,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,CE official,headline inflation,food inflation,Battles,Battles,Battles,Battles,Battles,Battles,Battles,Battles,Battles,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Ramadan,day of the year
2021-05-08,0.5853744298155226,0.4671682314486358,0.5008680578566314,0.4671689782144931,0.6184473797748183,0.6441454367107954,0.544870763977355,0.4702549909730634,0.4268731174451689,0.2387939443948378,0.6728680049341947,0.1958701179379455,0.6728736135539063,0.1925584616614912,0.2919082077013427,0.2457711108330804,0.0807271774169024,0.4739626429903652,-0.4042957105251273,0.3578740317815141,0.1057006380310879,-0.932954967586368,-0.1671694995167198,-0.4699440132936833,0.0044668672558663,-0.0942366883511815,-0.6160915239609047,19.61131322142405,0.4339227774037847,7.273764612892194,0.5617403692550975,8.195991961916894,2.958398539354435,7.1624752024595,23.17939186595333,0.1665914745682057,-0.1122562618380614,-0.0219446537735791,-0.0018488914707788,0.0059253100224452,-0.158923592763622,-0.100471777574272,-0.100168226238306,-0.0846910503124322,-0.0119966196740636,-0.0881457424898167,-0.0196442057286558,-0.0017337680943243,0.008265220649189,-0.148025700427673,-0.0921015003284812,-0.0899781745120511,-0.0731981369724472,0.0039254780086176,0.2217681055418989,0.1267982164216606,0.2593199787437476,0.1122726415048874,0.2660120212855074,0.1866490345786207,0.2214599749447798,0.3957067854456541,0.1104405842553138,0.0017835906774822,0.0436159103509806,0.0274208023432236,0.0399418605978082,0.0615423050954812,0.0736661940522717,0.0846743377304946,-0.0168156023482752,0.020013087373074,0.9999965409479388,4.247441046254464e-06,5.041030964301771e-06,-3.45913731365822e-06,1.0030518127638824e-06,-3.2705784438543004e-06,-6.622038039695776e-07,1.0000033750871702,8.385458647527851e-06,538.7499099501794,5.170958762454468,7.038750668996461,-0.0002223760671554,133.0009278098461,0.0006708651531607,46.00058910835008,10.000861901320272,149.9992283379184,45.999427249134754,2.000410629453602,5.000735752080188,0.9995103253767116,19.00043657464331,2.000141958249206,2.999911648375464,0.000692510702384,45.00181863284941,0.0001137906643428,-0.0001637013752336,0.9984949979552942,-5.825675408290529e-05,22.000319419824624,6.484006447101468e-05,1.9998055656039595,-2.5388950571319878e-05,11.000062063942648,0.000242297305802,-4.597781863774786e-05,3.0000674669273075,1.0000035832244174,128.0004058590659
2021-05-09,0.5969844712676755,0.4517005137259793,0.5037568377352439,0.4517009082617523,0.6080958538197345,0.6432568445301721,0.5639986623160491,0.4606462363066748,0.42687294120356,0.2371023277735418,0.6693694377424837,0.1979226220020405,0.6693708680066869,0.1991924013703662,0.2574889433502492,0.2547350632208006,0.0816905272109784,0.4739610945113706,-0.4027871276193972,0.357758167141949,0.1044055490189182,-0.9554105150571298,-0.1701971381385455,-0.4857598898724279,-0.0018640335115813,-0.0950735901965448,-0.6230730737098756,21.99967132480412,0.446177079045759,7.793686859793862,0.5871390565024249,9.389377263850092,3.1112249889358568,7.732961385494749,25.58424017576097,0.1715170667003024,-0.0831774016795355,-0.0235791953325472,0.0094470552143021,0.0066798323288871,-0.1396745034830705,-0.0996656653153421,-0.0891419688323961,-0.0718189095846877,-0.0120420774833928,-0.0497811112762564,-0.0211030897708291,0.0129724125761026,0.0090051187706868,-0.123022539385006,-0.0914885106432154,-0.0756289480409364,-0.0532862771000789,0.0041561639009963,0.2225577252677306,0.1267975706622764,0.2601597981684805,0.1121610629605976,0.2666800037874117,0.186600464612038,0.2214786098301098,0.3973798692170885,0.1104202462639326,0.0010422259844297,0.0444086984032549,0.0264315081738927,0.039871706495222,0.0606305673461602,0.0741130597329898,0.0846558629060162,-0.0178950976687067,0.0200517246889071,1.000001070040376,-1.4359894336876016e-06,2.518924537974805e-06,-1.2351395576496091e-06,-1.05835693902507e-06,3.6384339416363178e-06,1.8015683905229407e-06,1.0000020984468745,-2.4335382207386976e-07,537.7497683463648,5.187118019582038,7.0838379081000165,9.372278153617006e-05,133.00071760206225,0.0004385798995865,45.99954510186979,9.999549109609411,150.00042253478958,46.00034482563821,1.999259067351056,5.000116041331499,0.9992077795246996,20.000367325815755,1.9988962851938128,3.0001955523385684,-0.0006641869937378,45.00099813176731,0.0010354817709452,-0.0004513640639292,1.0000668009058622,-0.0002017722791094,22.00004126877409,-0.0001182876688098,2.000006213347973,0.0001447637675351,10.999884249843335,-5.142959104884762e-05,-2.575670101347985e-05,2.999700020653852,0.9999993459984552,129.00147388429016
2021-05-10,0.5650592334187401,0.4205359779139598,0.5346383886010884,0.4205329768488205,0.6084892490463121,0.6522834248138539,0.5788319696601376,0.4498238776851883,0.397217989248379,0.2368507058822997,0.6573884970524757,0.2225401806677296,0.6573884678078711,0.1946518947853455,0.2729949243356661,0.2506278626476325,0.0824314106055441,0.4426587329814759,-0.4012742633565671,0.3576402682736366,0.1031211396329503,-0.9778676799412126,-0.1732227450820121,-0.50156530796083,-0.0081864072538459,-0.0958894029412661,-0.6300385550430507,24.3890103273834,0.4582314319143962,8.314678016538425,0.6127952637643158,10.581696921884022,3.262987970169803,8.304140879356185,27.988681200241366,0.1765256062416483,-0.0540988474391807,-0.025216905229036,0.0207456224769273,0.0074310606772375,-0.1204227385274349,-0.09885706055723,-0.0781245889890479,-0.0589519882595285,-0.0120908318574485,-0.0114188190124289,-0.0225613647962,0.0276755050650957,0.0097485580301731,-0.0980188525200151,-0.0908755330016734,-0.0612821404562474,-0.0333778110627053,0.004386901759448,0.2233482755990865,0.1267983242962534,0.2610004845530512,0.1120489209683789,0.2673510510955899,0.186552156257455,0.2215008197101843,0.3990476412713977,0.1104012023461186,0.0003027423327135,0.045198911031181,0.0254449954101218,0.0398014489759142,0.05971888059317,0.074558483237463,0.0846379869324536,-0.0189757602973715,0.020090917778263,0.9999981956141408,-1.013936361270564e-05,1.0000046217449898,2.3489267286213817e-06,0.999995549880364,4.666711130191612e-06,1.000001810880946,1.000001705879369,4.239157899237675e-06,536.7497357990521,5.203099455428608,7.128980669502765,-0.0004458287135223,131.9989486782717,0.0001597907942885,46.00058661938921,9.99929831798168,153.00023153931613,45.9995733861144,2.0005292701887445,5.000342613214551,1.0000367060051465,18.999745750208078,2.0003391652338047,3.000692992983097,0.0007866157682035,40.99934939883663,-2.6246720633169504e-06,0.0007222336997871,0.9995786664428116,-0.0002109297341705,21.999698364536147,0.0001568420559232,1.9997760003468703,8.811545546813107e-05,10.99973576585258,-6.753024183842732e-05,0.000175260122621,3.0001360395946364,1.0000039852460103,130.0006981720499
2021-05-11,0.535450158514381,0.410387360182431,0.5387463229300634,0.4103886428688608,0.6084921317990366,0.6556636413116552,0.5793736573499512,0.4579106156927677,0.3962866862954916,0.2398702925885102,0.6375631894350055,0.2156138657860281,0.637564970325484,0.1946481013449191,0.2848345723089855,0.2487423038894783,0.0779131749951452,0.4440108270087883,-0.3997608776220846,0.3575242539376527,0.1018254330740609,-1.0003457667073878,-0.1762539575786837,-0.5173702263325305,-0.0144974756838055,-0.0967141369989025,-0.6370147677345517,26.77786871407471,0.4700799042621151,8.83504065983734,0.6386815797292752,11.774117653664504,3.416241982739495,8.874795318936464,30.393579039142217,0.1817163733135987,-0.0250170385552572,-0.0268564823174084,0.0320393748866225,0.0081861876588025,-0.1011694478082873,-0.0980497115700801,-0.0671017792498718,-0.0460826741744373,-0.0121400501932136,0.0269464720195213,-0.0240205234523553,0.0423842295726502,0.0104866593865851,-0.0730188736644387,-0.09026362514666,-0.0469297815980301,-0.0134626290904365,0.0046208519849792,0.2241384686621323,0.1268003627685419,0.2618407837379145,0.1119393787717522,0.2680201815942611,0.1864988894021305,0.2215206071351855,0.4007210661922766,0.1103812851800589,-0.0004382310947618,0.0459904820981036,0.0244565884816474,0.0397318587157847,0.0588067585215142,0.0750051414125793,0.0846202590445255,-0.0200553729044541,0.0201296138208558,1.0000048487643447,-3.278358169567316e-06,0.9999993539445122,1.8945680208338443e-06,0.9999933557282868,1.9873435567772586e-07,0.9999983158957734,1.0000026017452517,-3.11273583475548e-06,537.0001178723879,5.219353098475911,7.1741811358207865,0.0007707267439212,132.0003280850619,-0.0002099257696285,46.0010839987446,10.00038671451233,151.00009321910713,45.99999095047705,1.999315407420584,5.000679893514677,1.000372975248993,19.000048205868573,2.000240990824804,2.9998834049794514,-0.0001692106274069,42.99961584457437,0.0009506639475453,-0.0003714837250924,0.999597909118624,-8.020460043242318e-05,22.00018118226813,8.88374894471392e-05,2.0005380023557797,0.000110841228219,10.99972096213106,2.399508823048348e-06,0.0004953084210384,3.0002045038736247,0.9999964036877872,131.0005798345546
2021-05-12,0.5354512228920015,0.3916703684050641,0.5199856027534988,0.3916674213797341,0.6062501211672419,0.6574494593121745,0.5819526254805635,0.4328959797466042,0.3988647448167138,0.2398760458317085,0.6013812835436573,0.2103870604984084,0.6013769963604951,0.1984936666397359,0.2758088288258731,0.2458198907049828,0.0811415432576022,0.4477139486484327,-0.3982399567133492,0.3573961354106303,0.100540160157822,-1.0228095454771575,-0.1792799061002223,-0.5331646358322845,-0.0208144774162977,-0.0975253018127943,-0.6439752618822754,29.16720975574432,0.4827512313836623,9.35588099221624,0.6647883786405383,12.966183849001323,3.567894986839805,9.445759195275029,32.79825302199849,0.1863822166704924,0.004057201998166,-0.0284967738463326,0.043339029166962,0.0089374285982389,-0.0819187582086336,-0.0972441091128766,-0.0560758246008097,-0.0332165891736854,-0.0121853953084022,0.0653124335464271,-0.0254774522687762,0.0570899301017778,0.0112256058344378,-0.0480154655163007,-0.0896500358917139,-0.0325773905426224,0.0064445323442385,0.0048512821738973,0.2249307846124585,0.1268004919455639,0.2626802408115271,0.1118291790337047,0.2686920544163357,0.1864519832273229,0.2215394668409714,0.4023899677531635,0.1103629557994191,-0.0011790369930182,0.046783237883291,0.0234685511368143,0.0396617648388475,0.0578947023374903,0.0754522155499915,0.0846020155582576,-0.0211353795940935,0.0201695272716684,0.9999980031373032,-4.351976342370231e-06,1.0000019493851169,1.20850384614579e-07,1.0000068709771308,-1.8351459834317205e-06,0.9999958473234928,0.9999976892432164,1.3885245970166058e-06,537.0003714189254,5.235450594970701,7.21933684669381,0.0001959977946413,131.99985499750906,-0.000618390010844,46.000174490684095,9.99945647344686,151.99980954505088,45.99912104184798,2.000031867471232,5.000000588403258,1.00038220752281,19.000958792980352,1.9995026563553329,2.999451456847458,-0.0005465686511024,42.99993669383228,0.0008874106565863,-0.0009011837853012,0.9998710343959414,7.00332235649104e-05,21.999806512126728,-0.0001918366852396,2.0001735377166647,-4.274937430546904e-05,10.99992048279026,-7.515698534131056e-05,-2.0860874824717066e-05,3.000161034227451,1.0000005480601446,131.99932985666777
2021-05-13,0.5354529188622934,0.3915358585695324,0.5227147830826426,0.3915396055853528,0.6062534394877217,0.6574467898143794,0.581954056225104,0.4328971938165007,0.4042097388220453,0.2398764036375816,0.6014803198668508,0.211602624287012,0.6014818467683828,0.1984955343660301,0.2758097050052439,0.2458154874249544,0.0811448437658522,0.4479539653216701,-0.3967184505739277,0.3572938735203,0.0992338849908436,-1.045269233031091,-0.1823224416870742,-0.5489824533821858,-0.0271451051302044,-0.0983479436535978,-0.6509383090131741,31.55551592570745,0.4943984483822727,9.876058739654608,0.6905026154520065,14.158834493557404,3.719996771315568,10.016916500566015,35.20250089283309,0.1919474456449804,0.0331400331193742,-0.0301342586774131,0.0546356590799421,0.0096937842166966,-0.0626686909870472,-0.0964334183295898,-0.0450561709548735,-0.0203466715153295,-0.0122360259049048,0.1036742030230522,-0.0269397596281266,0.0717970150171395,0.0119645890471613,-0.0230126301836138,-0.0890378228313059,-0.0182271418194214,0.0263554248823339,0.0050834194817469,0.2257209175339269,0.1267990355020263,0.2635196091135993,0.1117168507136861,0.269359551894936,0.1863991303568046,0.2215620340890605,0.4040624343307184,0.1103378790450094,-0.0019191376910412,0.0475758856462184,0.0224798825039261,0.0395926775006186,0.0569820268370466,0.0758981113020216,0.0845837341479011,-0.0222153938605753,0.0202097455652843,0.99999763159274,9.98175815612287e-06,0.9999959927905894,-4.93974940277838e-06,0.9999894080421602,2.1346354327461145e-06,1.0000024449331828,1.000003446777863,5.672622264378515e-06,537.0003868517784,5.2515556965833445,7.264461849758795,0.0002729310514514,118.00064646472904,-0.0005522815479535,46.00010647473814,9.99986623928424,151.9996417062046,44.999743160271215,2.000201273004237,4.999223583740521,1.0000800228274571,19.00019633536044,1.9996620361450432,2.999017546431204,0.0003884821006677,43.00062162729962,0.0002766567577719,0.0001072549652368,0.999999254020174,9.707588851512056e-06,21.999948907399347,2.0134591852174784e-05,2.0000091034102354,-0.0001018931388717,11.000001362147634,7.21017535035737e-05,-1.628753573164036e-05,3.0000561419172507,0.9999975108544986,132.9987936933553
2021-05-14,0.5018645313078061,0.3813904356653467,0.5316959184553575,0.3813939503308963,0.6027933885671892,0.6148631580045195,0.5819915184691511,0.4236806777978208,0.3500595086373276,0.2365769963710439,0.5895707617025225,0.1893326124291921,0.5895719948715404,0.1970946311808711,0.2421383444351122,0.2343512375717655,0.0776145584316685,0.3919994379297234,-0.3952166649138914,0.3571711890871007,0.0979468817288978,-1.0677269654637054,-0.1853465297735846,-0.5647822877749565,-0.0334754491984975,-0.0991771805075126,-0.657928756249848,33.94420896606459,0.5064678443687488,10.396713180456777,0.7163357537581119,15.351346427023303,3.8727823782532127,10.587947613795343,37.60725668356203,0.1963406097253252,0.062218062819966,-0.0317734483551216,0.0659335606338201,0.0104457575899886,-0.0434159321080998,-0.0956266485841805,-0.034037734102341,-0.0074783487783868,-0.0122852514299376,0.1420401557049379,-0.0283976235979089,0.0865027585492678,0.0127044226735001,0.0019902892625949,-0.0884222655082576,-0.003878156189572,0.0462671591343233,0.0053178186883726,0.2265095215645304,0.1267987312942173,0.2643590021460875,0.1116118780797829,0.270030899179578,0.1863488087252751,0.2215794395145389,0.405733875438578,0.1103198203074081,-0.0026599794843659,0.0483675728797511,0.021492318863099,0.0395225752729184,0.0560699889558385,0.0763455267630608,0.0845638960428315,-0.0232944146086265,0.0202467177534424,1.0000016744762137,-7.333298624545884e-06,0.9999997699243408,6.353256553080734e-06,0.9999967383144128,-7.018134561854015e-08,1.0000008869540302,1.0000052501447887,-1.165206644206054e-06,538.2500870861202,5.267759159949514,7.309725933929603,-7.170530400166528e-05,118.00064263366347,0.998889551688816,45.99985810800394,10.000152991450214,151.9999222894015,45.000729926287846,1.9994219346184767,3.999454107552293,0.999756001959453,18.999479185180107,1.9997577389238397,3.0007963702199545,0.0014930925862576,43.00091265766363,0.0006985381436009,9.32607707312926e-05,0.999151977320052,-4.575878807303025e-05,21.99997313764372,0.000163606834483,1.9999771979516403,-8.588570333210135e-05,11.000106111686804,2.3233329461830534e-05,3.0334095499569164e-05,2.999922138318435,-4.0284867110894655e-06,133.9974475629885
2021-05-15,0.4735007574378002,0.3897495340459869,0.5066005725064074,0.3897513470424205,0.5777413365549963,0.6187427968779956,0.5753722290742717,0.4056981100219942,0.350353015853042,0.2177513678336091,0.5817331732521063,0.1885358708081875,0.5817329869260981,0.1838432261699486,0.2434695436977636,0.2403866482553474,0.0862926917904138,0.3930394922549,-0.3936878811674413,0.3570678590596762,0.0966513718329492,-1.090193659476548,-0.1883718853214877,-0.5806019938931944,-0.0397991457605325,-0.1000024188239596,-0.6648904555228813,36.33365595411879,0.5186322036711557,10.917091919472162,0.7416157927100075,16.544146295514025,4.024969782687916,11.15879141144638,40.01182522571053,0.2009014850485372,0.0912931708520139,-0.0334123524013649,0.0772273857705928,0.011199134247989,-0.0241639542835356,-0.0948164459664443,-0.0230140829113357,0.0053900132687873,-0.0123361507875889,0.1804029730320513,-0.0298570953993348,0.1012112329260242,0.013442436473167,0.0269935889939929,-0.0878124215647731,0.0104740401824416,0.0661796618442713,0.0055472944748919,0.2272996319097969,0.1267990196990583,0.2652025315140416,0.1115013608095337,0.2706978087990198,0.1862983442303463,0.2216014543144104,0.407399086606703,0.1102986319451636,-0.0034000029628894,0.0491585260774591,0.0205053755959437,0.0394528579647314,0.0551573115283425,0.0767915565545847,0.08454696437367,-0.0243745223512833,0.0202871487451034,0.9999926994592002,-9.135475252716807e-06,1.0000003449862718,-1.0126097891189267e-05,1.0000017616141843,-1.5171050180556215e-06,0.9999932169864548,1.0000009695872905,2.0085059794480763e-06,537.8365060116438,5.283865688086993,7.354835480965523,-0.000593710426968,115.00018998906629,1.0005705931904438,46.00074120775706,9.999804458285782,151.99964370347428,45.00016773075393,2.000417055657799,3.999116964275613,1.0006877211762275,19.000241971211523,2.0000615541315554,3.0007157455704845,0.000359076836328,42.999784967449216,0.000540442807759,-0.0001880768800042,0.9996600090044628,-4.075363735008282e-05,22.000229397515845,-0.0001745536136114,1.9997365626071804,-9.69888193268796e-05,8.999933831446334,0.0001081414952089,-0.0003307634423906,3.0000584236000103,-1.3193665651161055e-06,134.99967831978554
2021-05-16,0.47406948744517,0.4172690370114387,0.492685434133755,0.417269701990024,0.5318364736045434,0.6177798697651046,0.5631037053671442,0.3808487905645341,0.3554905539389801,0.2201089474210639,0.6182583296531047,0.1704415986761231,0.6182577530148823,0.1721933797661042,0.2455858766113955,0.2350801754665466,0.0961914456602531,0.3919992065199771,-0.3921768464394508,0.3569407423764817,0.0953691460800813,-1.112659179734312,-0.1913967228592475,-0.5964115203345057,-0.0461204759763651,-0.1008086047051099,-0.6718619928228818,34.0667425096559,0.5838138575325107,11.164398039910909,0.7435490701843747,16.226110838176666,4.460770436347754,10.620570377761318,39.57100238302577,0.2497205495802983,0.0756047603896171,-0.0335663897502146,0.077716253683134,0.0126342699232273,-0.0268900705919035,-0.085150558365569,-0.036949442821958,0.0079270935005926,-0.0101068632330947,0.1642491955015144,-0.0299430703746578,0.1042961091022703,0.0148425350238193,0.0238916242575799,-0.076340956503505,-0.0056513765326719,0.0673480451012127,0.0065279708832022,0.2283092151866029,0.1268684412996849,0.2667002788087453,0.1114087884280009,0.2717714825777751,0.1863270970084567,0.2218401425951847,0.4095709351440078,0.1102999494016782,-0.0048976192827313,0.0507514969274783,0.019533435859861,0.039568501261347,0.0543723559028047,0.0774447133012876,0.0846487983188575,-0.0252324889477186,0.0205330153313549,1.0000010258437635,-1.8962888261405688e-07,1.0000056055689313,-8.316871889750155e-07,1.000000664515098,-2.9048803366112564e-06,1.0000059976444189,1.0000039551733992,-2.1859448530544656e-06,537.4237045939437,5.299990834363341,7.400026550439866,-0.0001127682230564,115.00055556954872,1.0002026820926435,46.00013095897434,10.000717015680303,151.99982984582556,45.00057064337479,1.9997801242285784,4.000451413445006,1.000496253354254,18.999474865733355,2.0012592484921714,3.000275033270688,0.0001215074104175,43.000990497056925,0.0006971952607988,-0.0003964501691252,0.9999032950159816,0.0003852054091845,22.000012919362124,0.0001019218501937,1.999753713702866,6.51339496189269e-05,8.999911345784652,0.0001646122881366,2.11004088558975e-05,3.0001435412095883,3.2829443005386665e-06,135.99946662025667
2021-05-17,0.4703626368167724,0.4371529594745706,0.4822256296429246,0.4371514477713524,0.5320786311276026,0.6366844294094993,0.5640346743156964,0.4065846522665525,0.3504171146845559,0.2253438134536255,0.6250325053853847,0.1507628950593226,0.6250325641366492,0.1702435860804548,0.1891085286561623,0.2350880240508032,0.1107746016919637,0.3904475667240447,-0.3977838797114587,0.3367299594774017,0.0810750996244882,-1.0801625683929776,-0.1954134044359068,-0.5742182946823936,-0.0548795256418818,-0.1054202293599439,-0.667457440560895,31.79966629076422,0.6491911732942862,11.4121727987899,0.7452589145768901,15.908491522372543,4.89656768872927,10.082610486553133,39.130924363509045,0.2978887681095871,0.0599180665107236,-0.0337151244499305,0.0782041037913238,0.0140676635916794,-0.0296193605965505,-0.0754915255826944,-0.050886651600379,0.0104678605460436,-0.0078778703854382,0.1481011206015426,-0.0300296774530828,0.1073809874978365,0.0162387143508033,0.0207909677049354,-0.0648669188949465,-0.0217779847685422,0.0685129423217728,0.007506216690487,0.2293229457899494,0.1269398068160978,0.2681994917893024,0.1113187563394946,0.2728410888180836,0.1863627569075712,0.2220801794450738,0.4117397914074511,0.1102987854741633,-0.0063956546652558,0.0523452762240298,0.0185608664461411,0.0396843093249535,0.0535877093641977,0.0780968516964723,0.0847513379839776,-0.0260910800188175,0.0207788416812455,0.9999984199424048,-2.7716480575950584e-06,1.0000001154634717,4.076440110919569e-06,0.9999934975628988,3.988305085118608e-06,1.000003487131218,0.9999956170487214,-1.927088467013937e-06,537.0099093790499,5.256689897167494,7.326704905883196,0.0002316871973417,114.99958838237794,0.9995623504080772,45.99983695064563,9.99906173229889,154.99981416373475,45.00048321476315,2.000336840271641,3.999442615016248,1.000221012352414,18.99906509852695,1.9990061879184504,2.99964455633051,0.0002839518910983,42.00052738615168,-0.0006325639450959,-0.0009698748630979,1.0003113252667295,4.0980466550688224e-05,22.00005364583712,-0.0004214772678736,1.9998807478430467,-0.000146410017059,10.000002363520665,0.0001559967300238,-0.0001641368511579,5.999736476309017,1.615817251044794e-06,136.9997533938687
2021-05-18,0.466299552443569,0.4351386320969963,0.4671893345543446,0.4351418201679996,0.5333047450614732,0.6271569722379223,0.5659960777036104,0.3939100227831559,0.2976166832930962,0.2417555006325605,0.627477118350245,0.145042944180371,0.6274768737161667,0.1673001384928678,0.1837824062031957,0.2378892824929464,0.1114835997694743,0.5199898781517529,-0.403392506028058,0.3165193991413544,0.0668170964450912,-1.047656357628616,-0.1994343363814357,-0.5520128491730717,-0.06361842633486,-0.1100318829916274,-0.6630586177266757,29.532851075743093,0.7147351492845525,11.6592354271765,0.7473667468499313,15.590564437294043,5.333302790576426,9.545264871083692,38.68927710126159,0.3468552943297805,0.0442312974524059,-0.0338639494400267,0.0786947012748457,0.0155052165151082,-0.0323479746165986,-0.0658274073150276,-0.064823970588594,0.0130018531272596,-0.0056495377184348,0.1319502804458661,-0.0301186410558312,0.1104634411568821,0.0176348276781147,0.0176877411646484,-0.0533981401413745,-0.0378998339437739,0.0696795022797835,0.0084847393574151,0.230331825863485,0.1270068850805422,0.2697004444831395,0.1112315891330295,0.2739101505818881,0.1863909624542097,0.2223177897854835,0.4139109554370783,0.1102988884478003,-0.0078945086737526,0.053939538693734,0.0175895567821786,0.039800024211369,0.0528014971494452,0.0787515906863031,0.0848538747641005,-0.0269497224188346,0.0210250461350094,1.0000049244117728,-1.005057327857874e-06,1.0000026084125586,5.944229455639512e-06,1.0000052084395856,3.609325484727639e-06,1.0000013883733263,0.9999997704857752,-2.4204990051404262e-06,534.3701878608775,5.213276403123924,7.253296848319501,-0.0002041968455223,114.99982286570102,1.0001992550851608,46.00048879926669,10.000674846575029,154.99926226864335,45.00056556186194,2.000451129265649,3.999916570908929,1.0000116351127606,18.99928962910192,2.0001941807225165,2.9993374858400816,-0.0006904441225644,38.00055748270423,-0.0005245437717407,0.0007411600367451,1.0006373237872503,-5.889607236611859e-05,21.9998621892117,4.38912890243266e-06,2.0001039930963667,-0.0003393373673479,10.000177680617606,-5.947547258961369e-05,0.0001596671033625,5.999797464805633,-2.2170737022369715e-06,137.9999786212197
2021-05-19,0.4582752334906486,0.4586958132474506,0.469298785088654,0.4586984512542634,0.5408756967868926,0.6389475641492369,0.5517946609259166,0.4041376485507976,0.3048927705693778,0.2373695067741579,0.630202706622285,0.1542875855166706,0.6302052641454386,0.1718109888235783,0.1935402573985143,0.1969205654342386,0.1074760252316441,0.5478071897416855,-0.4089914086352286,0.2963119711936844,0.0525529460532702,-1.015135943850355,-0.2034486728375728,-0.5298330827948158,-0.0723818892450849,-0.1146401042173979,-0.6586552506749035,27.26662137855606,0.7806625781115585,11.906377609461304,0.7495018285715703,15.273894507302296,5.768876119541766,9.007021467021024,38.24830340550288,0.3951071041916812,0.0285410233454095,-0.034017343336044,0.0791770711349769,0.0169433380101863,-0.0350768686152963,-0.0561593831459139,-0.0787607974071005,0.0155416296876219,-0.0034217191645301,0.1157952456788651,-0.0302001836293547,0.1135478406269895,0.0190300238546674,0.0145853814158313,-0.0419258707327657,-0.0540255702212424,0.0708455910834148,0.0094661525568679,0.2313396127851104,0.1270807387780007,0.2712004971448677,0.1111381651858771,0.2749808807528283,0.1864220550774545,0.2225587246427721,0.4160781507782752,0.110300828690329,-0.0093915227203994,0.0555321080287018,0.0166174381605795,0.039914849982273,0.0520164877669296,0.0794030283626164,0.0849559741267154,-0.0278070942401698,0.0212705779516329,1.0000054736737636,-6.631060332687589e-06,0.9999977885979316,-6.371427078921192e-06,0.999997019212718,-1.2565502423607048e-06,0.9999923392406752,1.0000070755799628,-3.88887438853056e-06,532.4997936032587,5.169973967575918,7.1799616740316505,0.0002622423208087,115.00021345427672,1.000811210199542,45.999930492780656,10.00074507987798,151.9996092014741,45.0003469545525,1.998707378214276,4.000303637759365,0.9997466081667228,21.00043151246178,2.999060584021826,2.9996512662721293,0.0005942620404701,36.00116693817527,0.0002830256511095,-0.0003272903329478,0.9998530692865312,7.00739948436518e-05,38.00004309145312,0.0001087867570276,2.0001463353019395,6.777915579825256e-05,9.99992904270164,-0.000327152363544,7.79482694663259e-05,5.999994744926886,-4.093817469767516e-07,139.00099965859107
