,date,adm1_code,data,prediction
1592,2022-12-01,3407,0.612964502807502,0.6162379537121313
1593,2022-12-02,3407,0.6127725575489675,0.614717517687838
1594,2022-12-03,3407,0.6130317434606523,0.614444458332743
1595,2022-12-04,3407,0.613203676460745,0.6133762674284088
1596,2022-12-05,3407,0.6133720589954267,0.6111888663721191
1597,2022-12-06,3407,0.6114302296267093,0.6093226235237824
1598,2022-12-07,3407,0.6086730529060185,0.6084785202396022
1599,2022-12-08,3407,0.6071301377623038,0.6075732085731732
1600,2022-12-09,3407,0.6070000202250144,0.6060180237394678
1601,2022-12-10,3407,0.6041001365935975,0.6059689011302697
1602,2022-12-11,3407,0.6015187249281756,0.6047994645190345
1603,2022-12-12,3407,0.5989686504335832,0.603141305210899
1604,2022-12-13,3407,0.5960593828073082,0.6010460277897226
1605,2022-12-14,3407,0.5938517087089175,0.5998710786801683
1606,2022-12-15,3407,0.5915475648703477,0.5979731550318109
1607,2022-12-16,3407,0.5912112944604262,0.5983947964263069
1608,2022-12-17,3407,0.5914827641499991,0.5966725667816507
1609,2022-12-18,3407,0.5897668811103707,0.5964209588122474
1610,2022-12-19,3407,0.5884081541012876,0.5959486720961439
1611,2022-12-20,3407,0.5878235882466959,0.5944944435608494
1612,2022-12-21,3407,0.5864531588228491,0.5931841993582355
1613,2022-12-22,3407,0.5854227672872881,0.5922903178137647
1614,2022-12-23,3407,0.5858034137429357,0.5914434363943445
1615,2022-12-24,3407,0.5865923751188385,0.5906541777652609
1616,2022-12-25,3407,0.5877533359971069,0.5903605205816137
1617,2022-12-26,3407,0.5872296058295391,0.5902601575356828
1618,2022-12-27,3407,0.5872336525625863,0.5871888009709226
1619,2022-12-28,3407,0.5877909804352539,0.5858436675620186
1620,2022-12-29,3407,0.5885342752542314,0.5840176345658409
1621,2022-12-30,3407,0.5905597066596924,0.5825929494452583
1622,2022-12-31,3407,0.5923172915073697,0.5809090847027408
1623,2023-01-01,3407,0.5937801548662356,0.5802728796255695
1624,2023-01-02,3407,0.5932331089193333,0.5787395464134323
1625,2023-01-03,3407,0.5923321513351445,0.5769261086237537
1626,2023-01-04,3407,0.5926104353605709,0.5753003286075699
1627,2023-01-05,3407,0.5935180828988704,0.5742315018427478
