,date,adm1_code,data,prediction
1204,2022-06-01,2211,0.40425636053641634,0.44167101165761763
1205,2022-06-02,2211,0.40899451499561346,0.44225493408988753
1206,2022-06-03,2211,0.4156110860639591,0.4420193598135846
1207,2022-06-04,2211,0.41904908190586754,0.44026322823732683
1208,2022-06-05,2211,0.4237717617700776,0.43970027133140305
1209,2022-06-06,2211,0.4266626334213387,0.43818504046897927
1210,2022-06-07,2211,0.42524103664464763,0.4365981077800278
1211,2022-06-08,2211,0.4224560558576404,0.4342464456359629
1212,2022-06-09,2211,0.4170235025933951,0.43413353674362937
1213,2022-06-10,2211,0.4105359797719429,0.43378386236976424
1214,2022-06-11,2211,0.41412644186238373,0.4321189612175111
1215,2022-06-12,2211,0.41071779409687775,0.43067969437937775
1216,2022-06-13,2211,0.4069935319960692,0.4296240374470834
1217,2022-06-14,2211,0.40566011920297146,0.4277142664442543
1218,2022-06-15,2211,0.4039507206806783,0.42643692866216937
1219,2022-06-16,2211,0.4024374352612834,0.42645746805022994
1220,2022-06-17,2211,0.4027232035195453,0.4265014562780742
1221,2022-06-18,2211,0.40286598492674813,0.4266912123213295
1222,2022-06-19,2211,0.40405318261994755,0.426680877434719
1223,2022-06-20,2211,0.4039233831445313,0.42462743968020716
1224,2022-06-21,2211,0.4028803804058553,0.42522642910729685
1225,2022-06-22,2211,0.399473915505199,0.4258772969270829
1226,2022-06-23,2211,0.3971129092450783,0.42500588260840216
1227,2022-06-24,2211,0.3933908796715878,0.4257361903811578
1228,2022-06-25,2211,0.3892649771991758,0.42535230480383673
1229,2022-06-26,2211,0.38421292556178593,0.4252635087842826
1230,2022-06-27,2211,0.38099739897605406,0.4256336238260154
1231,2022-06-28,2211,0.3784333996513271,0.4272206990073208
1232,2022-06-29,2211,0.37490503853202795,0.4279358765135292
1233,2022-06-30,2211,0.3726758121284769,0.4280361901993636
1234,2022-07-01,2211,0.3692992866293966,0.4278400871927623
1235,2022-07-02,2211,0.3672254640983544,0.42762012928973475
1236,2022-07-03,2211,0.3639522177362894,0.4263442657912854
1237,2022-07-04,2211,0.3609317911590346,0.42900675963859597
1238,2022-07-05,2211,0.357432593037063,0.42868998330335656
1239,2022-07-06,2211,0.35511200227593476,0.42988111973058024
1240,2022-07-07,2211,0.35048646458037175,0.43149480093519726
1241,2022-07-08,2211,0.34840356297511876,0.4327553171689395
1242,2022-07-09,2211,0.3489942663245598,0.43321325127284566
1243,2022-07-10,2211,0.35073383483434173,0.43393625095735827
1244,2022-07-11,2211,0.35083704962281664,0.43401168063532153
1245,2022-07-12,2211,0.35117995610449443,0.4361453117827658
1246,2022-07-13,2211,0.3517067572097674,0.4369993839437846
1247,2022-07-14,2211,0.3507835467792531,0.4369924167196039
1248,2022-07-15,2211,0.3496530520973284,0.4396710771626566
1249,2022-07-16,2211,0.34963096691548284,0.4392126091780845
1250,2022-07-17,2211,0.3503540323082509,0.4389169303259585
1251,2022-07-18,2211,0.35038964367866676,0.43845659503962436
1252,2022-07-19,2211,0.3486933031544079,0.4406527009351883
1253,2022-07-20,2211,0.3453146803069246,0.4407405194152851
1254,2022-07-21,2211,0.3413597482520906,0.4429543593224842
1255,2022-07-22,2211,0.33786343648609934,0.4428097487917874
1256,2022-07-23,2211,0.3346405137031665,0.4418496399095055
1257,2022-07-24,2211,0.33173852994333075,0.4392708205642883
1258,2022-07-25,2211,0.32915923895964144,0.43988026571709254
1259,2022-07-26,2211,0.32445366188155095,0.4387307051594142
1260,2022-07-27,2211,0.31727441029919196,0.4410517680017982
1261,2022-07-28,2211,0.3102109018920578,0.44292984539892116
1262,2022-07-29,2211,0.3033791289884914,0.4437446581224684
1263,2022-07-30,2211,0.29872059456837274,0.4429776836560812
3013,2022-06-01,2216,0.40478122612901624,0.36268469983580653
3014,2022-06-02,2216,0.3998256047879951,0.36110006693153773
3015,2022-06-03,2216,0.3925458945531821,0.3602971821218649
