,date,adm1_code,data,prediction
1030,2023-03-01,1926,0.7772359101979308,0.7850405927742139
1031,2023-03-02,1926,0.7775435177123013,0.7846839454099717
1032,2023-03-03,1926,0.7789089479420704,0.7839526086130826
1033,2023-03-04,1926,0.7800647358595917,0.783839184932196
1034,2023-03-05,1926,0.7823601261746804,0.7839880400819419
1035,2023-03-06,1926,0.7839626049146641,0.7840812099415524
1036,2023-03-07,1926,0.782772054918898,0.783035883704917
1037,2023-03-08,1926,0.7824499322148135,0.7827439661154239
1038,2023-03-09,1926,0.782650218854668,0.7823603140672384
1039,2023-03-10,1926,0.7813948645275399,0.7815682337635843
1040,2023-03-11,1926,0.7792893750395008,0.7811816990391998
1041,2023-03-12,1926,0.7788424784569213,0.7809348361583142
1042,2023-03-13,1926,0.7780554808329475,0.7802645958976535
1043,2023-03-14,1926,0.776514489855577,0.7798323695564358
1044,2023-03-15,1926,0.7740643606264547,0.7797057492674975
1045,2023-03-16,1926,0.770506685609748,0.7792896059358208
1046,2023-03-17,1926,0.7687365914680081,0.7797277121821133
1047,2023-03-18,1926,0.7666576706660571,0.7799541763046471
1048,2023-03-19,1926,0.7640574296393053,0.7802006312662451
1049,2023-03-20,1926,0.7600448906816134,0.7796716251427023
1050,2023-03-21,1926,0.7562733348007618,0.7800945024022548
1051,2023-03-22,1926,0.7544340153746144,0.7799726616607694
1052,2023-03-23,1926,0.7527946062896498,0.780501228200057
1053,2023-03-24,1926,0.750368874481637,0.780141245947936
1054,2023-03-25,1926,0.7497467748220058,0.7797276558370976
1055,2023-03-26,1926,0.7494825830524513,0.7795886592024652
1056,2023-03-27,1926,0.7484896632456252,0.7792403990419297
1057,2023-03-28,1926,0.7471828577219928,0.7792821022698371
1058,2023-03-29,1926,0.7465551756741182,0.7796021722273616
1059,2023-03-30,1926,0.7448955229706276,0.7800798447819142
1060,2023-03-31,1926,0.742896869178122,0.7800341480428068
1061,2023-04-01,1926,0.7398414325916307,0.7796057056652097
1062,2023-04-02,1926,0.7362368975775149,0.7801103609630553
1063,2023-04-03,1926,0.7333175684474863,0.7805272451618401
1064,2023-04-04,1926,0.7293153290284454,0.7799927190893976
1065,2023-04-05,1926,0.7246276255786469,0.7796045885437815
1066,2023-04-06,1926,0.7208017129490388,0.7800570297071425
1067,2023-04-07,1926,0.7181214442581563,0.7795276557111828
1068,2023-04-08,1926,0.7160036466610091,0.7788363810645131
1069,2023-04-09,1926,0.7161026421498373,0.7785056549140899
1070,2023-04-10,1926,0.7162993654477969,0.7784506896527199
1071,2023-04-11,1926,0.7156213815858247,0.7785043803991465
1072,2023-04-12,1926,0.7154305146321284,0.7785550215298025
1073,2023-04-13,1926,0.7153401004188151,0.777467987874308
1074,2023-04-14,1926,0.7143194758650149,0.7770794093625335
1075,2023-04-15,1926,0.7133899197507902,0.7774452226252941
1076,2023-04-16,1926,0.7109130898870578,0.7769234696419625
1077,2023-04-17,1926,0.708637658161568,0.7769707705842046
1078,2023-04-18,1926,0.7089625574525554,0.7769751282425312
1079,2023-04-19,1926,0.7089581017480493,0.7767440503479628
1080,2023-04-20,1926,0.7079988572332818,0.7767421681450395
1081,2023-04-21,1926,0.7065337621954376,0.7754073854552297
1082,2023-04-22,1926,0.7043938128746496,0.7742057409153966
1083,2023-04-23,1926,0.7015506998892318,0.7736627835796861
1084,2023-04-24,1926,0.6998947576047135,0.7730984458716301
1085,2023-04-25,1926,0.6985190808969846,0.7728124944509653
1086,2023-04-26,1926,0.6991244234394897,0.7723044337721257
1087,2023-04-27,1926,0.6982875104680858,0.7714315628649382
1088,2023-04-28,1926,0.6936855295599622,0.7705508632601885
1089,2023-04-29,1926,0.6891019762485341,0.7698962776006846
2392,2023-03-01,1927,0.7412058609468717,0.7306296900879987
2393,2023-03-02,1927,0.7413244421373382,0.7304892190533154
2394,2023-03-03,1927,0.7397240239933873,0.7303384183707111
2395,2023-03-04,1927,0.7351622022128413,0.7301049941253313
2396,2023-03-05,1927,0.7342490731662858,0.7295361221569054
2397,2023-03-06,1927,0.7330320928005234,0.7298280189080559
2398,2023-03-07,1927,0.7278110046288202,0.7278726161258691
2399,2023-03-08,1927,0.7285179666989581,0.7270843176903599
2400,2023-03-09,1927,0.7292490025968494,0.726535293253737
2401,2023-03-10,1927,0.7294847357876371,0.7256888327921205
2402,2023-03-11,1927,0.725630068162113,0.7247345275046699
2403,2023-03-12,1927,0.7270777752240944,0.7241163798408978
2404,2023-03-13,1927,0.7340571235630892,0.7240052115904563
2405,2023-03-14,1927,0.7441145247080894,0.7237429306643479
2406,2023-03-15,1927,0.7481927120364495,0.7225557504954212
2407,2023-03-16,1927,0.7521290973173956,0.7221320722984546
2408,2023-03-17,1927,0.7580862248344701,0.7208144156994694
2409,2023-03-18,1927,0.7641178116869319,0.7212485964211099
2410,2023-03-19,1927,0.7654608482912526,0.7216252018498652
2411,2023-03-20,1927,0.7696053006127577,0.7207753197091096
2412,2023-03-21,1927,0.7738470793251032,0.7213208996491902
2413,2023-03-22,1927,0.7755119337103776,0.7217213115455978
2414,2023-03-23,1927,0.7733622226467266,0.7215779800700419
2415,2023-03-24,1927,0.7704863706657824,0.7213321071850531
2416,2023-03-25,1927,0.7697736743318286,0.7204628134878748
2417,2023-03-26,1927,0.7683756672749729,0.7195941726478212
2418,2023-03-27,1927,0.7656850016660531,0.718047727345156
2419,2023-03-28,1927,0.7635113193945596,0.7176111223908537
2420,2023-03-29,1927,0.7648880988656404,0.718329225181269
2421,2023-03-30,1927,0.7643736855232925,0.7189784473540657
2422,2023-03-31,1927,0.7627999042740048,0.7186070461558574
2423,2023-04-01,1927,0.7596251736039566,0.7193334274726384
2424,2023-04-02,1927,0.7573232104359409,0.7189453965785377
2425,2023-04-03,1927,0.755467542289766,0.7190996338414424
2426,2023-04-04,1927,0.7535247118489645,0.7190036182092898
2427,2023-04-05,1927,0.7544358346888691,0.7183703859137767
2428,2023-04-06,1927,0.7574545212117163,0.7187089486780041
2429,2023-04-07,1927,0.7551978224923238,0.7202719007419818
2430,2023-04-08,1927,0.7497825687749026,0.7202673428493016
2431,2023-04-09,1927,0.7463565486253413,0.7194401449324959
2432,2023-04-10,1927,0.743697160309287,0.7193066053824895
2433,2023-04-11,1927,0.7428710755640819,0.7189043615745776
2434,2023-04-12,1927,0.7415487474399125,0.7178900674717896
2435,2023-04-13,1927,0.7419635310095762,0.717700500487017
2436,2023-04-14,1927,0.7444136281919727,0.7182873231159919
2437,2023-04-15,1927,0.745125065952889,0.7195015116395824
2438,2023-04-16,1927,0.7438210314494473,0.7193310591193312
2439,2023-04-17,1927,0.7431357360386117,0.7186121265205019
2440,2023-04-18,1927,0.7469951903984489,0.7171783414470427
2441,2023-04-19,1927,0.7464855832358437,0.7159738209830993
2442,2023-04-20,1927,0.7464184908079343,0.7154912543284171
2443,2023-04-21,1927,0.745702601050924,0.7142745503025525
2444,2023-04-22,1927,0.7454321349682618,0.7148757916676276
2445,2023-04-23,1927,0.7452075778849865,0.7149970982956164
2446,2023-04-24,1927,0.7433566005484578,0.7157092396902316
2447,2023-04-25,1927,0.7413212019601962,0.7154006217407458
2448,2023-04-26,1927,0.7392328516808007,0.7160670743124955
2449,2023-04-27,1927,0.7406174894148705,0.7156941690283292
2450,2023-04-28,1927,0.7385502432740783,0.7145782359676831
2451,2023-04-29,1927,0.737411779330375,0.7138588693725341
3754,2023-03-01,1928,0.6756413205864036,0.6763330285126167
3755,2023-03-02,1928,0.6711064848736379,0.6765875022488935
3756,2023-03-03,1928,0.6675497700989437,0.6768145917545362
3757,2023-03-04,1928,0.6631445375063589,0.6768822598483702
