,date,adm1_code,data,prediction
1475,2023-04-01,900218,0.648614816269123,0.647355156092012
1476,2023-04-02,900218,0.6507362076697929,0.6478256394765728
1477,2023-04-03,900218,0.652949058011978,0.6483369063497909
1478,2023-04-04,900218,0.651758413792723,0.6489183522207119
1479,2023-04-05,900218,0.6491190789286597,0.649075091016052
1480,2023-04-06,900218,0.6457341662031653,0.6483081054320016
1481,2023-04-07,900218,0.6448192584401681,0.6498495336999573
1482,2023-04-08,900218,0.6420605147515525,0.6495849759229847
1483,2023-04-09,900218,0.6388814583522147,0.6495832578656652
1484,2023-04-10,900218,0.6337501071524697,0.6505406663199343
1485,2023-04-11,900218,0.6271591717662743,0.6507940994487532
1486,2023-04-12,900218,0.6158515152221787,0.6518013492604174
1487,2023-04-13,900218,0.6029761064892559,0.65106783587536
1488,2023-04-14,900218,0.5915081151028794,0.6511718813707509
1489,2023-04-15,900218,0.5787631411476177,0.6509862431702592
1490,2023-04-16,900218,0.5698496542351247,0.6510179561009087
1491,2023-04-17,900218,0.5565677275535551,0.6521762969349899
1492,2023-04-18,900218,0.5475108457695839,0.6522063027513602
1493,2023-04-19,900218,0.53788085096695,0.6524197185789623
1494,2023-04-20,900218,0.5270565879769495,0.6533570486498453
1495,2023-04-21,900218,0.518893533750933,0.6531053084326365
1496,2023-04-22,900218,0.5131525368758113,0.6539703934831002
1497,2023-04-23,900218,0.5089178643660208,0.653534184340892
1498,2023-04-24,900218,0.5062731594757937,0.6535028462675788
1499,2023-04-25,900218,0.5033317298933491,0.6544439607677438
1500,2023-04-26,900218,0.4961912463024725,0.6534974390087106
1501,2023-04-27,900218,0.4889305675642898,0.6535784277511217
1502,2023-04-28,900218,0.4798210922645846,0.653618375435976
1503,2023-04-29,900218,0.47156789605026095,0.653360158335922
1504,2023-04-30,900218,0.46700386428724805,0.6545859371689536
1505,2023-05-01,900218,0.46205895788205514,0.6541336352383175
1506,2023-05-02,900218,0.4602685809075703,0.6558227558997848
1507,2023-05-03,900218,0.45926072896699255,0.6562124818009712
1508,2023-05-04,900218,0.45914484244063997,0.6556292820168116
1509,2023-05-05,900218,0.460758618327303,0.6556508235079624
1510,2023-05-06,900218,0.46346139279449294,0.6565671825227716
1511,2023-05-07,900218,0.4691249464978292,0.6573534264606812
1512,2023-05-08,900218,0.47402238107987926,0.6567486535204031
1513,2023-05-09,900218,0.48023622273214306,0.657696244437752
1514,2023-05-10,900218,0.4860499560275004,0.6582379640457608
1515,2023-05-11,900218,0.4930610299146533,0.6581323921126702
1516,2023-05-12,900218,0.4964290682569292,0.6583567840424754
1517,2023-05-13,900218,0.498183261027554,0.6589245369104125
1518,2023-05-14,900218,0.4986105807905711,0.6594125359696724
1519,2023-05-15,900218,0.4990903685156957,0.6594654090148785
1520,2023-05-16,900218,0.502542935645264,0.6600161149544098
