,date,adm1_code,data,prediction,split,forecast_step
1508,2023-04-01,2211,0.34240929879331367,0.3411272759040312,11,1
1509,2023-04-02,2211,0.3448523463241574,0.34041878966653794,11,2
1510,2023-04-03,2211,0.3477041458384885,0.3397872390436963,11,3
1511,2023-04-04,2211,0.35092305540271995,0.34000162076912016,11,4
1512,2023-04-05,2211,0.35402032141792134,0.3401449121909136,11,5
1513,2023-04-06,2211,0.35638418443871345,0.3408711589376986,11,6
1514,2023-04-07,2211,0.3594331102205126,0.3420014648134195,11,7
1515,2023-04-08,2211,0.3622851129750567,0.34334604184754647,11,8
1516,2023-04-09,2211,0.3644034414093064,0.3446057671481416,11,9
1517,2023-04-10,2211,0.36669263552605813,0.3460629695390394,11,10
1518,2023-04-11,2211,0.3682156057442118,0.34705463931772684,11,11
1519,2023-04-12,2211,0.36923119131350135,0.3481675451695676,11,12
1520,2023-04-13,2211,0.37380002445591576,0.34930883394106454,11,13
1521,2023-04-14,2211,0.3762850036811284,0.3506462613312236,11,14
1522,2023-04-15,2211,0.37874540263187717,0.35184728542114974,11,15
1523,2023-04-16,2211,0.38115398430920366,0.3530245239769659,11,16
1524,2023-04-17,2211,0.38276704649999116,0.35421211123014207,11,17
1525,2023-04-18,2211,0.38324869918037296,0.35537070694701905,11,18
1526,2023-04-19,2211,0.38452575502465614,0.35658585809589133,11,19
1527,2023-04-20,2211,0.3864989611884275,0.35774996172775175,11,20
1528,2023-04-21,2211,0.3876143102027719,0.3589786625453954,11,21
1529,2023-04-22,2211,0.3882763891356916,0.36017199781199377,11,22
1530,2023-04-23,2211,0.386231400732452,0.3611254330169241,11,23
1531,2023-04-24,2211,0.38561088723714704,0.3618877005450329,11,24
1532,2023-04-25,2211,0.38528494010347447,0.3632514471182685,11,25
1533,2023-04-26,2211,0.3840464973677421,0.36512229021480547,11,26
1534,2023-04-27,2211,0.38372206743637066,0.36714970464870966,11,27
1535,2023-04-28,2211,0.3835927547584727,0.36916313516056803,11,28
1536,2023-04-29,2211,0.3832595780756297,0.37102427059148607,11,29
1537,2023-04-30,2211,0.38112183622583357,0.3727654852546889,11,30
1538,2023-05-01,2211,0.37620568352629347,0.37427901434724875,11,31
1539,2023-05-02,2211,0.3704448819549363,0.3753870137718707,11,32
1540,2023-05-03,2211,0.3641177298317948,0.3762103668692017,11,33
1541,2023-05-04,2211,0.3583563265015853,0.3763419061426064,11,34
1542,2023-05-05,2211,0.35310296016914955,0.37635251598719566,11,35
1543,2023-05-06,2211,0.3502752962031511,0.3759535006062286,11,36
1544,2023-05-07,2211,0.3474420937882242,0.37500276744996713,11,37
1545,2023-05-08,2211,0.34579634065645437,0.37367523173030665,11,38
1546,2023-05-09,2211,0.34510351822035973,0.3718912018130947,11,39
1547,2023-05-10,2211,0.34525093285588043,0.3701270079034016,11,40
1548,2023-05-11,2211,0.3471437868679114,0.36786937719164226,11,41
1549,2023-05-12,2211,0.3490569671191402,0.36540053918148796,11,42
1550,2023-05-13,2211,0.35080587295735477,0.36305486682926996,11,43
1551,2023-05-14,2211,0.35307795226749944,0.36027002900731103,11,44
1552,2023-05-15,2211,0.35591631289814246,0.35733677884897136,11,45
1553,2023-05-16,2211,0.3572820757385196,0.3547844111808876,11,46
1554,2023-05-17,2211,0.3587541254143397,0.3523837270377906,11,47
