,date,adm1_code,data,prediction,split,forecast_step
1030,2023-03-01,1926,0.7772359101979308,0.7778492690168165,10,1
1031,2023-03-02,1926,0.7775435177123013,0.7771090133253526,10,2
1032,2023-03-03,1926,0.7789089479420704,0.7763306995285963,10,3
1033,2023-03-04,1926,0.7800647358595917,0.7755185540872167,10,4
1034,2023-03-05,1926,0.7823601261746804,0.7746502224965025,10,5
1035,2023-03-06,1926,0.7839626049146641,0.773809120022596,10,6
1036,2023-03-07,1926,0.782772054918898,0.7729982150420805,10,7
1037,2023-03-08,1926,0.7824499322148135,0.7720005398876819,10,8
1038,2023-03-09,1926,0.782650218854668,0.771070878449434,10,9
1039,2023-03-10,1926,0.7813948645275399,0.7701226471204745,10,10
1040,2023-03-11,1926,0.7792893750395008,0.7691296084230625,10,11
1041,2023-03-12,1926,0.7788424784569213,0.7681270138288085,10,12
1042,2023-03-13,1926,0.7780554808329475,0.7671417061833772,10,13
1043,2023-03-14,1926,0.776514489855577,0.7661559020240463,10,14
1044,2023-03-15,1926,0.7740643606264547,0.765191744394218,10,15
1045,2023-03-16,1926,0.770506685609748,0.7642334128535755,10,16
1046,2023-03-17,1926,0.7687365914680081,0.7632827052964372,10,17
1047,2023-03-18,1926,0.7666576706660571,0.7623256755080585,10,18
1048,2023-03-19,1926,0.7640574296393053,0.7613672144607652,10,19
1049,2023-03-20,1926,0.7600448906816134,0.7604189692733763,10,20
1050,2023-03-21,1926,0.7562733348007618,0.7594419619673832,10,21
1051,2023-03-22,1926,0.7544340153746144,0.75848470950167,10,22
1052,2023-03-23,1926,0.7527946062896498,0.757668618576059,10,23
1053,2023-03-24,1926,0.750368874481637,0.7568515251798218,10,24
1054,2023-03-25,1926,0.7497467748220058,0.7559434904900559,10,25
1055,2023-03-26,1926,0.7494825830524513,0.7548986316529014,10,26
1056,2023-03-27,1926,0.7484896632456252,0.7539606979613003,10,27
1057,2023-03-28,1926,0.7471828577219928,0.7531512839364078,10,28
1058,2023-03-29,1926,0.7465551756741182,0.7522924603471666,10,29
1059,2023-03-30,1926,0.7448955229706276,0.7514482188951785,10,30
1060,2023-03-31,1926,0.742896869178122,0.7506451404954793,10,31
1061,2023-04-01,1926,0.7398414325916307,0.7498834665595748,10,32
1062,2023-04-02,1926,0.7362368975775149,0.7491081170343137,10,33
1063,2023-04-03,1926,0.7333175684474863,0.7483631638101749,10,34
1064,2023-04-04,1926,0.7293153290284454,0.7476337706627266,10,35
1065,2023-04-05,1926,0.7246276255786469,0.7469584897889261,10,36
1066,2023-04-06,1926,0.7208017129490388,0.746267384213669,10,37
1067,2023-04-07,1926,0.7181214442581563,0.7456022863366645,10,38
1068,2023-04-08,1926,0.7160036466610091,0.7449981428792078,10,39
1069,2023-04-09,1926,0.7161026421498373,0.7443281147437726,10,40
1070,2023-04-10,1926,0.7162993654477969,0.7436474349812352,10,41
1071,2023-04-11,1926,0.7156213815858247,0.7429603804092586,10,42
1072,2023-04-12,1926,0.7154305146321284,0.7422440550150468,10,43
1073,2023-04-13,1926,0.7153401004188151,0.7415292729431259,10,44
1074,2023-04-14,1926,0.7143194758650149,0.7408270901239891,10,45
1075,2023-04-15,1926,0.7133899197507902,0.7402060006903531,10,46
1076,2023-04-16,1926,0.7109130898870578,0.7396364027344957,10,47
1077,2023-04-17,1926,0.708637658161568,0.7390722825579629,10,48
1078,2023-04-18,1926,0.7089625574525554,0.7386665854329333,10,49
1079,2023-04-19,1926,0.7089581017480493,0.7381988523978067,10,50
1080,2023-04-20,1926,0.7079988572332818,0.7375727182711833,10,51
1081,2023-04-21,1926,0.7065337621954376,0.7369776947057467,10,52
1082,2023-04-22,1926,0.7043938128746496,0.7364639491965809,10,53
1083,2023-04-23,1926,0.7015506998892318,0.7360104977311995,10,54
1084,2023-04-24,1926,0.6998947576047135,0.7355681052512284,10,55
1085,2023-04-25,1926,0.6985190808969846,0.73510810149225,10,56
1086,2023-04-26,1926,0.6991244234394897,0.7346147412854483,10,57
1087,2023-04-27,1926,0.6982875104680858,0.7341840824265011,10,58
1088,2023-04-28,1926,0.6936855295599622,0.7337545447413838,10,59
2392,2023-03-01,1927,0.7412058609468717,0.7363967796154052,10,1
2393,2023-03-02,1927,0.7413244421373382,0.7354271339978982,10,2
2394,2023-03-03,1927,0.7397240239933873,0.7344545681880206,10,3
2395,2023-03-04,1927,0.7351622022128413,0.7334332215761106,10,4
2396,2023-03-05,1927,0.7342490731662858,0.7324732787666541,10,5
2397,2023-03-06,1927,0.7330320928005234,0.7314606320223345,10,6
2398,2023-03-07,1927,0.7278110046288202,0.7305130201211494,10,7
2399,2023-03-08,1927,0.7285179666989581,0.7295706223302347,10,8
2400,2023-03-09,1927,0.7292490025968494,0.728738309178065,10,9
2401,2023-03-10,1927,0.7294847357876371,0.7279767191502362,10,10
2402,2023-03-11,1927,0.725630068162113,0.7271623282609874,10,11
2403,2023-03-12,1927,0.7270777752240944,0.7263051832839564,10,12
2404,2023-03-13,1927,0.7340571235630892,0.725453170541702,10,13
2405,2023-03-14,1927,0.7441145247080894,0.7246499300595729,10,14
2406,2023-03-15,1927,0.7481927120364495,0.723910163096104,10,15
2407,2023-03-16,1927,0.7521290973173956,0.7231848912903444,10,16
2408,2023-03-17,1927,0.7580862248344701,0.7224954283691015,10,17
2409,2023-03-18,1927,0.7641178116869319,0.7217737127370009,10,18
2410,2023-03-19,1927,0.7654608482912526,0.7210931298632727,10,19
2411,2023-03-20,1927,0.7696053006127577,0.7204194380189743,10,20
2412,2023-03-21,1927,0.7738470793251032,0.7197614500749061,10,21
2413,2023-03-22,1927,0.7755119337103776,0.7191208546673777,10,22
