,date,adm1_code,data,prediction,split,forecast_step
1538,2023-05-01,2211,0.37620568352629347,0.3807713592286232,12,1
1539,2023-05-02,2211,0.3704448819549363,0.37995671267508135,12,2
1540,2023-05-03,2211,0.3641177298317948,0.37922920191715476,12,3
1541,2023-05-04,2211,0.3583563265015853,0.37854372152195953,12,4
1542,2023-05-05,2211,0.35310296016914955,0.37780954931587474,12,5
1543,2023-05-06,2211,0.3502752962031511,0.3770170070873417,12,6
1544,2023-05-07,2211,0.3474420937882242,0.37622363570915107,12,7
1545,2023-05-08,2211,0.34579634065645437,0.37538055533748604,12,8
1546,2023-05-09,2211,0.34510351822035973,0.3745018664393375,12,9
1547,2023-05-10,2211,0.34525093285588043,0.37372235402268955,12,10
1548,2023-05-11,2211,0.3471437868679114,0.3730423620729276,12,11
1549,2023-05-12,2211,0.3490569671191402,0.37242343299596536,12,12
1550,2023-05-13,2211,0.35080587295735477,0.3718917885658867,12,13
1551,2023-05-14,2211,0.35307795226749944,0.3715089384735231,12,14
1552,2023-05-15,2211,0.35591631289814246,0.37125195473785255,12,15
1553,2023-05-16,2211,0.3572820757385196,0.37109876004813414,12,16
1554,2023-05-17,2211,0.3587541254143397,0.37106621989234745,12,17
1555,2023-05-18,2211,0.36028691974280613,0.37115342696616027,12,18
1556,2023-05-19,2211,0.3605803113284144,0.37135375703818185,12,19
1557,2023-05-20,2211,0.36058123106755285,0.37165653437202095,12,20
1558,2023-05-21,2211,0.362356693340504,0.37199704582632354,12,21
1559,2023-05-22,2211,0.36417862820559793,0.37241779778279654,12,22
1560,2023-05-23,2211,0.3665409001484679,0.3729117312173077,12,23
1561,2023-05-24,2211,0.36866808971817544,0.37349918414868394,12,24
1562,2023-05-25,2211,0.3692545206971562,0.37417325116799904,12,25
1563,2023-05-26,2211,0.3698632972485361,0.3749119778246336,12,26
1564,2023-05-27,2211,0.36892681002063227,0.3756669295038427,12,27
1565,2023-05-28,2211,0.3677637276201886,0.37648164089485964,12,28
1566,2023-05-29,2211,0.3683343248277807,0.3773380880470378,12,29
1567,2023-05-30,2211,0.3699742426289661,0.37821146702468283,12,30
1568,2023-05-31,2211,0.37237120038822574,0.379106117747973,12,31
1569,2023-06-01,2211,0.37453981969483063,0.38000779199536616,12,32
1570,2023-06-02,2211,0.3781139152317971,0.3809152274515176,12,33
1571,2023-06-03,2211,0.38218282440692924,0.38182151781518103,12,34
1572,2023-06-04,2211,0.38718619510420194,0.38274164185582993,12,35
1573,2023-06-05,2211,0.39244041337364066,0.38365737221733154,12,36
1574,2023-06-06,2211,0.3981183051884835,0.3845758873631832,12,37
1575,2023-06-07,2211,0.40306380226505223,0.38548817570967386,12,38
1576,2023-06-08,2211,0.4059676111883987,0.386383718559622,12,39
1577,2023-06-09,2211,0.4082221690648364,0.3872729594534357,12,40
1578,2023-06-10,2211,0.4088503759771302,0.3881458902264046,12,41
1579,2023-06-11,2211,0.4108121301002942,0.38900793681856605,12,42
1580,2023-06-12,2211,0.4116842698713941,0.3898592214503963,12,43
1581,2023-06-13,2211,0.4122057437127199,0.39071371124331666,12,44
1582,2023-06-14,2211,0.4109381012363569,0.3915455036137149,12,45
1583,2023-06-15,2211,0.4094140382838593,0.392372818999097,12,46
1584,2023-06-16,2211,0.4078335278338091,0.3931851127440761,12,47
1585,2023-06-17,2211,0.4067511887626054,0.3939911148986758,12,48
1586,2023-06-18,2211,0.40715252880728475,0.39480843069835414,12,49
1587,2023-06-19,2211,0.40659061774554245,0.39560810351537923,12,50
1588,2023-06-20,2211,0.4064035777311611,0.39641221766606655,12,51
1589,2023-06-21,2211,0.40579333047457417,0.397216812451299,12,52
1590,2023-06-22,2211,0.4047084673205347,0.3980275636412529,12,53
1591,2023-06-23,2211,0.4029821421807368,0.39882954338412774,12,54
1592,2023-06-24,2211,0.4030483478072565,0.39962182899263904,12,55
1593,2023-06-25,2211,0.4031841100389431,0.4004054744854779,12,56
1594,2023-06-26,2211,0.40331207641125905,0.4012059157006372,12,57
1595,2023-06-27,2211,0.40418026330276613,0.4019988402033098,12,58
1596,2023-06-28,2211,0.4044093361691002,0.4027532793424231,12,59
3347,2023-05-01,2216,0.5030960584523906,0.5004024806153256,12,1
3348,2023-05-02,2216,0.500983218484748,0.500626720707293,12,2
3349,2023-05-03,2216,0.499224195237876,0.5005127781471895,12,3
3350,2023-05-04,2216,0.4986475818495483,0.5000415168305649,12,4
3351,2023-05-05,2216,0.49835534526027664,0.4992811861481659,12,5
3352,2023-05-06,2216,0.49588728056044945,0.49834715570138804,12,6
3353,2023-05-07,2216,0.49174670534073944,0.49725111486806095,12,7
3354,2023-05-08,2216,0.48843396134214334,0.49606250255431455,12,8
3355,2023-05-09,2216,0.48329256152014716,0.4948513267128728,12,9
3356,2023-05-10,2216,0.4788283565852339,0.4934976073026576,12,10
3357,2023-05-11,2216,0.47369431177712096,0.4920901674950987,12,11
3358,2023-05-12,2216,0.4676831812302325,0.49060636032142846,12,12
3359,2023-05-13,2216,0.4614280236409577,0.48913033757853985,12,13
3360,2023-05-14,2216,0.4550688704560857,0.4876958109123614,12,14
3361,2023-05-15,2216,0.4523186143736878,0.48636530625637614,12,15
3362,2023-05-16,2216,0.45163788438746566,0.48508533521103464,12,16
3363,2023-05-17,2216,0.4532102956684433,0.4839218931513898,12,17
3364,2023-05-18,2216,0.4527790834524323,0.4829163309331587,12,18
3365,2023-05-19,2216,0.4555480790263804,0.4820185347344263,12,19
3366,2023-05-20,2216,0.45838516659732986,0.48122533269059936,12,20
3367,2023-05-21,2216,0.4615947086903519,0.4805339496113571,12,21
3368,2023-05-22,2216,0.46400833708511885,0.48001777851071153,12,22
3369,2023-05-23,2216,0.46630072913167264,0.4795438809389332,12,23
3370,2023-05-24,2216,0.47125522640210515,0.47916270440887615,12,24
3371,2023-05-25,2216,0.47256474036187734,0.47888850681737294,12,25
3372,2023-05-26,2216,0.47515106622083925,0.47869983901293717,12,26
3373,2023-05-27,2216,0.4763797954188932,0.4786240616480745,12,27
3374,2023-05-28,2216,0.4776201553627158,0.4785902982976406,12,28
3375,2023-05-29,2216,0.47927197725236537,0.4786412601747432,12,29
3376,2023-05-30,2216,0.48105020228252543,0.47872639755080215,12,30
3377,2023-05-31,2216,0.48249385858542365,0.4789009441629387,12,31
3378,2023-06-01,2216,0.4830626722720628,0.47910742691599545,12,32
3379,2023-06-02,2216,0.48268404786654556,0.4793918822248934,12,33
3380,2023-06-03,2216,0.47942101273817517,0.4797026931494524,12,34
3381,2023-06-04,2216,0.4769690123769868,0.480059853351633,12,35
3382,2023-06-05,2216,0.47392372916248293,0.48045138776291296,12,36
3383,2023-06-06,2216,0.4709103446009088,0.4808821158050477,12,37
3384,2023-06-07,2216,0.4680565772238861,0.48134687156560907,12,38
3385,2023-06-08,2216,0.46524266707557205,0.4818302688949675,12,39
3386,2023-06-09,2216,0.4618160234004427,0.48232712598974936,12,40
3387,2023-06-10,2216,0.4578273515036213,0.48282307119021883,12,41
3388,2023-06-11,2216,0.4552212979824894,0.4833578151226121,12,42
3389,2023-06-12,2216,0.4520382841796147,0.4838769585054903,12,43
3390,2023-06-13,2216,0.4485822836329373,0.4844217234678679,12,44
3391,2023-06-14,2216,0.44315968880391454,0.4849800142966496,12,45
3392,2023-06-15,2216,0.43826530881734654,0.48555248621942826,12,46
3393,2023-06-16,2216,0.4345084043904353,0.48610037400856737,12,47
3394,2023-06-17,2216,0.4291025604967649,0.4866526553589532,12,48
3395,2023-06-18,2216,0.42453990051438745,0.4872345556592371,12,49
3396,2023-06-19,2216,0.42088876827634636,0.48780823838072207,12,50
3397,2023-06-20,2216,0.41580384625374733,0.48834948743014844,12,51
3398,2023-06-21,2216,0.4130376873084825,0.4888910089032302,12,52
3399,2023-06-22,2216,0.41109501199939275,0.4894317365891105,12,53
3400,2023-06-23,2216,0.40862369580796604,0.4899660901660693,12,54
3401,2023-06-24,2216,0.4089583928175765,0.49049541225177495,12,55
3402,2023-06-25,2216,0.41080636003442833,0.4910317283050844,12,56
3403,2023-06-26,2216,0.4124376010583828,0.4915493524226836,12,57
3404,2023-06-27,2216,0.42121988138170285,0.4920935444527915,12,58
3405,2023-06-28,2216,0.42977280404832935,0.49262447479186294,12,59
5156,2023-05-01,2240,0.5453055331262628,0.5414845446849818,12,1
5157,2023-05-02,2240,0.5482091030040173,0.5442730437340406,12,2
5158,2023-05-03,2240,0.5517132724635642,0.5464585314948506,12,3
5159,2023-05-04,2240,0.5542673437526564,0.5481064493566457,12,4
5160,2023-05-05,2240,0.5556130011220367,0.5492824729988545,12,5
5161,2023-05-06,2240,0.5556707069915404,0.5499794264153207,12,6
5162,2023-05-07,2240,0.5538588372001146,0.5501700790849681,12,7
5163,2023-05-08,2240,0.548567776436893,0.5499097494107725,12,8
5164,2023-05-09,2240,0.5438256477399943,0.5492706083621527,12,9
5165,2023-05-10,2240,0.5407693102634621,0.5483342716203412,12,10
5166,2023-05-11,2240,0.5388977216226601,0.5472162213975807,12,11
5167,2023-05-12,2240,0.5394716434906044,0.5460026892482978,12,12
5168,2023-05-13,2240,0.5405644327310639,0.5446859193464673,12,13
5169,2023-05-14,2240,0.5418085704742821,0.5433182323191534,12,14
5170,2023-05-15,2240,0.5448738278193679,0.5418680200427689,12,15
5171,2023-05-16,2240,0.5476806395351186,0.5403814680869037,12,16
5172,2023-05-17,2240,0.5523528757120835,0.5388790625298997,12,17
5173,2023-05-18,2240,0.5587043084145957,0.5373396725775651,12,18
5174,2023-05-19,2240,0.5630335127743655,0.5357923055938134,12,19
5175,2023-05-20,2240,0.5661583318769273,0.5342464257986821,12,20
5176,2023-05-21,2240,0.5674392779580562,0.5327117918058579,12,21
5177,2023-05-22,2240,0.5674084216901014,0.5312019352159716,12,22
5178,2023-05-23,2240,0.5680958145915291,0.5297087905993872,12,23
5179,2023-05-24,2240,0.5682055143055431,0.5282674943487413,12,24
5180,2023-05-25,2240,0.5660797647167569,0.5268559837048297,12,25
5181,2023-05-26,2240,0.564983607602841,0.5254677294823416,12,26
5182,2023-05-27,2240,0.5633753904600439,0.5240611423784638,12,27
5183,2023-05-28,2240,0.5600842321508456,0.5227112747324182,12,28
5184,2023-05-29,2240,0.5572054417946603,0.5214101477019136,12,29
5185,2023-05-30,2240,0.5506002175800844,0.5201346648301984,12,30
5186,2023-05-31,2240,0.5430195755591862,0.5188650686472592,12,31
5187,2023-06-01,2240,0.5367841060048308,0.5176243274105963,12,32
5188,2023-06-02,2240,0.5305653158387604,0.5164245306161025,12,33
5189,2023-06-03,2240,0.5243560183219627,0.5152494994434494,12,34
5190,2023-06-04,2240,0.519619792601057,0.5140520847292226,12,35
5191,2023-06-05,2240,0.5157332709682698,0.5128877751288512,12,36
5192,2023-06-06,2240,0.5117306397940768,0.5117331540185227,12,37
5193,2023-06-07,2240,0.5098802692291836,0.5106134154523918,12,38
5194,2023-06-08,2240,0.510207049185801,0.5094783521162831,12,39
5195,2023-06-09,2240,0.5122092253612838,0.5083349609040146,12,40
5196,2023-06-10,2240,0.5141979759228348,0.507204955933708,12,41
5197,2023-06-11,2240,0.5159219389385423,0.5060629197017402,12,42
5198,2023-06-12,2240,0.517255074744213,0.5049327461584429,12,43
5199,2023-06-13,2240,0.519413672910192,0.5037950105029827,12,44
5200,2023-06-14,2240,0.5202818446889174,0.5026986668827694,12,45
5201,2023-06-15,2240,0.5209931511653914,0.5015825145581236,12,46
5202,2023-06-16,2240,0.5230354631234323,0.5005043222949616,12,47
5203,2023-06-17,2240,0.5260061219209454,0.49941194904428177,12,48
5204,2023-06-18,2240,0.5281666856302426,0.49834815710278885,12,49
5205,2023-06-19,2240,0.530917398021659,0.4972854032423795,12,50
