,date,adm1_code,data,prediction,split,forecast_step
1501,2022-09-01,3407,0.5930539839835385,0.6071661141202729,4,1
1502,2022-09-02,3407,0.5922819250783892,0.6142518916006035,4,2
1503,2022-09-03,3407,0.5908702982428593,0.618687464104814,4,3
1504,2022-09-04,3407,0.591340624186283,0.6217800223698055,4,4
1505,2022-09-05,3407,0.5924271269858137,0.62393729467099,4,5
1506,2022-09-06,3407,0.5958056944870613,0.6253841013627925,4,6
1507,2022-09-07,3407,0.6015375536904971,0.6266310154997945,4,7
1508,2022-09-08,3407,0.605768094014513,0.6276996441981257,4,8
1509,2022-09-09,3407,0.6111324704257373,0.6284828257008458,4,9
1510,2022-09-10,3407,0.6179727176315465,0.6310047334546744,4,10
1511,2022-09-11,3407,0.6252735319258005,0.6320074350464283,4,11
1512,2022-09-12,3407,0.6337399674804898,0.6323913875891103,4,12
1513,2022-09-13,3407,0.6426360596759351,0.6330878505332296,4,13
1514,2022-09-14,3407,0.650364269371073,0.633920697325171,4,14
1515,2022-09-15,3407,0.6588050201496628,0.6349528950336223,4,15
1516,2022-09-16,3407,0.6654900909142957,0.6360104435573823,4,16
1517,2022-09-17,3407,0.6711529051747945,0.6370823293872092,4,17
1518,2022-09-18,3407,0.6764597094572651,0.6380398680986071,4,18
1519,2022-09-19,3407,0.6806752110523757,0.6390515795585945,4,19
1520,2022-09-20,3407,0.6819554651740718,0.6414768260986659,4,20
1521,2022-09-21,3407,0.6834135164416107,0.6435785796820915,4,21
1522,2022-09-22,3407,0.6820577187592582,0.6449979015919601,4,22
1523,2022-09-23,3407,0.6810674204711622,0.6458376472131159,4,23
1524,2022-09-24,3407,0.6820473613527154,0.6463509665073903,4,24
1525,2022-09-25,3407,0.6818038674546365,0.6470139099359313,4,25
1526,2022-09-26,3407,0.6807994042739305,0.6474986510636136,4,26
1527,2022-09-27,3407,0.6791544049168359,0.6478835130073874,4,27
1528,2022-09-28,3407,0.6777709152555305,0.6482255833595192,4,28
1529,2022-09-29,3407,0.6764385376951513,0.6484419828360262,4,29
1530,2022-09-30,3407,0.6773132100535522,0.6486864685353642,4,30
1531,2022-10-01,3407,0.6783035607493608,0.6505119859736457,4,31
1532,2022-10-02,3407,0.680221377735384,0.6525664284985457,4,32
1533,2022-10-03,3407,0.6805847348559949,0.6544102566701286,4,33
1534,2022-10-04,3407,0.6783414947682734,0.6552955131425308,4,34
1535,2022-10-05,3407,0.6757626418314986,0.6559272427827094,4,35
1536,2022-10-06,3407,0.673387978719389,0.6565769980632592,4,36
1537,2022-10-07,3407,0.6709578019344952,0.6572103299513359,4,37
