,date,adm1_code,data,prediction,split,forecast_step
1713,2023-04-01,3407,0.5800631347275071,0.5847231612131749,11,1
1714,2023-04-02,3407,0.5742465057527883,0.5826753037582675,11,2
1715,2023-04-03,3407,0.5688364617642684,0.5775284070702407,11,3
1716,2023-04-04,3407,0.5638328084055175,0.5761590556082801,11,4
1717,2023-04-05,3407,0.5603710835044744,0.5773053474781791,11,5
1718,2023-04-06,3407,0.5577667991616991,0.5760920366400546,11,6
1719,2023-04-07,3407,0.553856577902102,0.5735941168801273,11,7
1720,2023-04-08,3407,0.5522419811345165,0.5734537696104729,11,8
1721,2023-04-09,3407,0.5500958283611304,0.5764933634913867,11,9
1722,2023-04-10,3407,0.5470735874632113,0.5772421032974635,11,10
1723,2023-04-11,3407,0.5450835425608098,0.5730963907530757,11,11
1724,2023-04-12,3407,0.5452526164341482,0.5724679753636854,11,12
1725,2023-04-13,3407,0.5466120024897714,0.5735921594533014,11,13
1726,2023-04-14,3407,0.5484808812516946,0.5757827544283343,11,14
1727,2023-04-15,3407,0.5470371482426264,0.5740538646258578,11,15
1728,2023-04-16,3407,0.5469491703371421,0.5674579220396795,11,16
1729,2023-04-17,3407,0.5463126340239639,0.5733665169220188,11,17
1730,2023-04-18,3407,0.5428584538245277,0.5721447605011464,11,18
1731,2023-04-19,3407,0.5390119754904448,0.571533984877211,11,19
1732,2023-04-20,3407,0.5347520288759904,0.568637141372373,11,20
1733,2023-04-21,3407,0.5308317683041743,0.5712926660781243,11,21
1734,2023-04-22,3407,0.5248118111434877,0.5687099261761264,11,22
1735,2023-04-23,3407,0.5179542736264995,0.5655999886388972,11,23
1736,2023-04-24,3407,0.5101103496109405,0.5639047697996654,11,24
1737,2023-04-25,3407,0.5044212719235069,0.5629525787702487,11,25
1738,2023-04-26,3407,0.5001100727988093,0.5646213115392528,11,26
1739,2023-04-27,3407,0.4989623574940971,0.5613874773134193,11,27
1740,2023-04-28,3407,0.4997880437628435,0.5631324866312216,11,28
1741,2023-04-29,3407,0.501501409858862,0.5671847301914474,11,29
1742,2023-04-30,3407,0.5037780739731743,0.5671582821181642,11,30
1743,2023-05-01,3407,0.5057827875947696,0.5650162230563209,11,31
1744,2023-05-02,3407,0.5088125185670348,0.5650457008085079,11,32
1745,2023-05-03,3407,0.511056667725417,0.5716451508583694,11,33
1746,2023-05-04,3407,0.5142383292494198,0.5721108940379294,11,34
1747,2023-05-05,3407,0.5171951693719572,0.5667462265111185,11,35
1748,2023-05-06,3407,0.5167451093288002,0.5706585786517222,11,36
1749,2023-05-07,3407,0.5144702249134602,0.5734499675071918,11,37
1750,2023-05-08,3407,0.5125290146057586,0.5739577562195499,11,38
1751,2023-05-09,3407,0.5106443111147327,0.5664422533958485,11,39
