,date,adm1_code,data,prediction,split,forecast_step
787,2022-07-01,1926,0.6372631783423173,0.642344087600172,2,1
788,2022-07-02,1926,0.6391927800132239,0.6478472281872796,2,2
789,2022-07-03,1926,0.6425669997966619,0.6512992301892784,2,3
790,2022-07-04,1926,0.6460006667661573,0.6555963757383502,2,4
791,2022-07-05,1926,0.6478871933807495,0.6593087092288662,2,5
792,2022-07-06,1926,0.6491048292094524,0.6644345001683511,2,6
793,2022-07-07,1926,0.650111695490323,0.6672457426476078,2,7
794,2022-07-08,1926,0.651823660541773,0.6684751704827258,2,8
795,2022-07-09,1926,0.6536700072857154,0.6724028860321194,2,9
796,2022-07-10,1926,0.65411215726187,0.6748293782912851,2,10
797,2022-07-11,1926,0.6551857671743161,0.6774280757439094,2,11
798,2022-07-12,1926,0.6550358345847133,0.6769762483462847,2,12
799,2022-07-13,1926,0.6525467511314146,0.6792377962094737,2,13
800,2022-07-14,1926,0.650386372694705,0.6780560580603918,2,14
801,2022-07-15,1926,0.6481380613068652,0.6822216675501888,2,15
802,2022-07-16,1926,0.6469832466159187,0.6798114130340369,2,16
803,2022-07-17,1926,0.6459050271645487,0.677963933421267,2,17
804,2022-07-18,1926,0.6422269656288098,0.6809387103965744,2,18
805,2022-07-19,1926,0.6382263358230827,0.681998508103695,2,19
806,2022-07-20,1926,0.6324448453885169,0.6795186045798753,2,20
807,2022-07-21,1926,0.6272036667032587,0.6789071138334134,2,21
808,2022-07-22,1926,0.6220822570320688,0.678955121380372,2,22
809,2022-07-23,1926,0.6184824795764432,0.6749658043533562,2,23
810,2022-07-24,1926,0.6130211132898135,0.6754533556858524,2,24
811,2022-07-25,1926,0.610486411009749,0.6762353851934333,2,25
812,2022-07-26,1926,0.6065868092342789,0.6761834602174162,2,26
813,2022-07-27,1926,0.6036006937631724,0.6770643359918829,2,27
814,2022-07-28,1926,0.600222638904681,0.6754073876452515,2,28
815,2022-07-29,1926,0.5971846797111345,0.6770999276312228,2,29
816,2022-07-30,1926,0.5967461360997488,0.6779223676585462,2,30
817,2022-07-31,1926,0.5942749074096644,0.6799496883148823,2,31
818,2022-08-01,1926,0.5896011257334546,0.6802061332657203,2,32
819,2022-08-02,1926,0.5800721034307535,0.6789330196196935,2,33
820,2022-08-03,1926,0.5727001413688574,0.677567419186174,2,34
821,2022-08-04,1926,0.5651340313051522,0.6770986526900585,2,35
822,2022-08-05,1926,0.5607740625935222,0.6746749098195836,2,36
823,2022-08-06,1926,0.5559621826158065,0.6716585499581589,2,37
824,2022-08-07,1926,0.5516703746453052,0.669676188976635,2,38
825,2022-08-08,1926,0.54958743942701,0.6718974061828851,2,39
826,2022-08-09,1926,0.5481721781543163,0.6699631443196212,2,40
827,2022-08-10,1926,0.5478982464344753,0.6736352861736401,2,41
828,2022-08-11,1926,0.5517322120347795,0.6759358185671749,2,42
829,2022-08-12,1926,0.5611772387359174,0.6714949683372327,2,43
830,2022-08-13,1926,0.5675784976112852,0.6730808877087118,2,44
831,2022-08-14,1926,0.571879259282837,0.674804108765183,2,45
832,2022-08-15,1926,0.5743387366800546,0.671101572652771,2,46
833,2022-08-16,1926,0.5763368908712614,0.6727722771777556,2,47
834,2022-08-17,1926,0.5775169149816093,0.6701581992340677,2,48
835,2022-08-18,1926,0.5779732426224242,0.6699750333306435,2,49
836,2022-08-19,1926,0.579653993092989,0.6696829179207828,2,50
837,2022-08-20,1926,0.5810254508984116,0.6702782731818386,2,51
838,2022-08-21,1926,0.5835124361414885,0.6677410846644194,2,52
839,2022-08-22,1926,0.5837826865517262,0.6695089284994904,2,53
840,2022-08-23,1926,0.5855938026009897,0.669579172990155,2,54
841,2022-08-24,1926,0.5869055492899886,0.6691640069533329,2,55
842,2022-08-25,1926,0.5905723058097501,0.6667480389508632,2,56
843,2022-08-26,1926,0.5937102120377041,0.6686268502393236,2,57
844,2022-08-27,1926,0.597087544157972,0.6683435208249735,2,58
845,2022-08-28,1926,0.6002422507382865,0.6704606425186297,2,59
2149,2022-07-01,1927,0.684177079119571,0.6728044324478426,2,1
2150,2022-07-02,1927,0.6824960742605788,0.6726092379134161,2,2
2151,2022-07-03,1927,0.6807381916451833,0.6733098699109794,2,3
2152,2022-07-04,1927,0.6831069183777881,0.6731554182085195,2,4
2153,2022-07-05,1927,0.687541994218198,0.6724193790210187,2,5
2154,2022-07-06,1927,0.6960938012327411,0.6691564096462765,2,6
2155,2022-07-07,1927,0.702222598801024,0.6653753199062666,2,7
2156,2022-07-08,1927,0.7094230669668694,0.6624805550664477,2,8
2157,2022-07-09,1927,0.7188496785747602,0.660564180369915,2,9
2158,2022-07-10,1927,0.7297152543007855,0.6523935240316837,2,10
2159,2022-07-11,1927,0.7424710276707546,0.6492745856708841,2,11
2160,2022-07-12,1927,0.7561441440482303,0.6462234607940813,2,12
2161,2022-07-13,1927,0.7698483669869609,0.6391868500144189,2,13
2162,2022-07-14,1927,0.7826168193835455,0.6372091414960345,2,14
2163,2022-07-15,1927,0.7875998203025703,0.6332152380554905,2,15
2164,2022-07-16,1927,0.7838371281304588,0.6299303183844953,2,16
2165,2022-07-17,1927,0.7754119848222131,0.6269844936679552,2,17
2166,2022-07-18,1927,0.7660451485540376,0.6208473540847608,2,18
2167,2022-07-19,1927,0.7547036805095926,0.6165448127282036,2,19
2168,2022-07-20,1927,0.74337761938306,0.6147196892392313,2,20
2169,2022-07-21,1927,0.7328482274504287,0.607860693148885,2,21
2170,2022-07-22,1927,0.7227550809788064,0.6029581761817782,2,22
2171,2022-07-23,1927,0.7141243252648242,0.6036689811736115,2,23
2172,2022-07-24,1927,0.7025346428709058,0.5977193429362222,2,24
2173,2022-07-25,1927,0.6961333452139793,0.5970499551352013,2,25
