,date,adm1_code,data,prediction,split,forecast_step
1477,2023-03-01,2211,0.3927851575899246,0.39202684580587344,10,1
1478,2023-03-02,2211,0.39434245691667325,0.3956637787210946,10,2
1479,2023-03-03,2211,0.3956003817931406,0.40043446780609343,10,3
1480,2023-03-04,2211,0.39626659699850375,0.4047383001713504,10,4
1481,2023-03-05,2211,0.39760028514044626,0.40506273315057123,10,5
1482,2023-03-06,2211,0.3990991819620674,0.4051912564558883,10,6
1483,2023-03-07,2211,0.4001442620660839,0.41235579378588805,10,7
1484,2023-03-08,2211,0.40017728804607494,0.41163382902502327,10,8
1485,2023-03-09,2211,0.39871044596243077,0.4088329420333242,10,9
1486,2023-03-10,2211,0.39744086790523475,0.41018112777107296,10,10
1487,2023-03-11,2211,0.3957755902366136,0.41553374593612946,10,11
1488,2023-03-12,2211,0.39417804930823797,0.4076884688784485,10,12
1489,2023-03-13,2211,0.391660840280468,0.3965766615021015,10,13
1490,2023-03-14,2211,0.3874164779581054,0.4124703062001229,10,14
1491,2023-03-15,2211,0.3849688866103106,0.4117551168692743,10,15
1492,2023-03-16,2211,0.3815808620027787,0.41017038230870606,10,16
1493,2023-03-17,2211,0.3785128997537167,0.40188385825725415,10,17
1494,2023-03-18,2211,0.3762560029817823,0.41374136246503035,10,18
1495,2023-03-19,2211,0.3757555326619261,0.410905049293206,10,19
1496,2023-03-20,2211,0.37343096496405437,0.40562494881586963,10,20
1497,2023-03-21,2211,0.37032467007288794,0.3964770521781278,10,21
1498,2023-03-22,2211,0.3667921491285878,0.4013740538087901,10,22
1499,2023-03-23,2211,0.36452591356016206,0.3957933536159582,10,23
1500,2023-03-24,2211,0.36228554662723267,0.3956706745909314,10,24
1501,2023-03-25,2211,0.35878526065492916,0.3974657852540291,10,25
1502,2023-03-26,2211,0.3547676067023871,0.39677527476179325,10,26
1503,2023-03-27,2211,0.3509590863266568,0.3853372109332609,10,27
1504,2023-03-28,2211,0.3475680427136573,0.38697203865872515,10,28
1505,2023-03-29,2211,0.3444615765451769,0.3959065403479882,10,29
1506,2023-03-30,2211,0.3427260352132811,0.3929388663915857,10,30
1507,2023-03-31,2211,0.3415374995936028,0.3940844452183455,10,31
1508,2023-04-01,2211,0.34240929879331367,0.3908433548805931,10,32
1509,2023-04-02,2211,0.3448523463241574,0.38410980029991804,10,33
1510,2023-04-03,2211,0.3477041458384885,0.38279442531011254,10,34
1511,2023-04-04,2211,0.35092305540271995,0.3845048257584196,10,35
1512,2023-04-05,2211,0.35402032141792134,0.38098280019467917,10,36
1513,2023-04-06,2211,0.35638418443871345,0.37890374778940283,10,37
1514,2023-04-07,2211,0.3594331102205126,0.3697784558165774,10,38
1515,2023-04-08,2211,0.3622851129750567,0.38221513903257065,10,39
1516,2023-04-09,2211,0.3644034414093064,0.3788102966939467,10,40
1517,2023-04-10,2211,0.36669263552605813,0.38358736297261053,10,41
1518,2023-04-11,2211,0.3682156057442118,0.3629497025991423,10,42
1519,2023-04-12,2211,0.36923119131350135,0.3906684430441704,10,43
1520,2023-04-13,2211,0.37380002445591576,0.3794825778899249,10,44
1521,2023-04-14,2211,0.3762850036811284,0.3742713480347549,10,45
1522,2023-04-15,2211,0.37874540263187717,0.37484958704193416,10,46
1523,2023-04-16,2211,0.38115398430920366,0.387903673383148,10,47
1524,2023-04-17,2211,0.38276704649999116,0.3787926727309965,10,48
1525,2023-04-18,2211,0.38324869918037296,0.37245799218558573,10,49
1526,2023-04-19,2211,0.38452575502465614,0.3784215272654613,10,50
1527,2023-04-20,2211,0.3864989611884275,0.38120774420855874,10,51
1528,2023-04-21,2211,0.3876143102027719,0.3717967147345804,10,52
1529,2023-04-22,2211,0.3882763891356916,0.3520209562363341,10,53
1530,2023-04-23,2211,0.386231400732452,0.37342402771110195,10,54
1531,2023-04-24,2211,0.38561088723714704,0.3687147077650924,10,55
1532,2023-04-25,2211,0.38528494010347447,0.36479917499767656,10,56
1533,2023-04-26,2211,0.3840464973677421,0.3589803738647366,10,57
1534,2023-04-27,2211,0.38372206743637066,0.37116174062943624,10,58
1535,2023-04-28,2211,0.3835927547584727,0.37078495707457854,10,59
3286,2023-03-01,2216,0.4494246667835967,0.450769643192675,10,1
3287,2023-03-02,2216,0.44767954210400446,0.4549587420664441,10,2
3288,2023-03-03,2216,0.4459107064808679,0.45853587432961573,10,3
3289,2023-03-04,2216,0.44377556413500924,0.4503718626940405,10,4
3290,2023-03-05,2216,0.44185456389449584,0.45385058660641137,10,5
3291,2023-03-06,2216,0.4400275657316247,0.45339642795424795,10,6
3292,2023-03-07,2216,0.43648679821776615,0.4509634182951795,10,7
3293,2023-03-08,2216,0.43337650206806194,0.45200024138914774,10,8
3294,2023-03-09,2216,0.43197445519534367,0.4355696762962684,10,9
3295,2023-03-10,2216,0.4321380860837724,0.4427294519736408,10,10
3296,2023-03-11,2216,0.42956144563067555,0.4471138831999578,10,11
